"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","continent","preparations","county","type"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.10686,22.397428,"Tsuen Wan",2018,4,28,"cdround","https://www.inaturalist.org/observations/11628064","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3070345475","11628064",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.245989,22.331767,"Sai Kung",2018,5,15,"cdround","https://www.inaturalist.org/observations/12920637","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1848762252","12920637",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.141976,22.44753,"Tai Po",2018,5,19,"cdround","https://www.inaturalist.org/observations/12674001","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1880465239","12674001",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.141242,22.34944,"Kwai Tsing",2018,5,1,"cdround","https://www.inaturalist.org/observations/12413191","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1891289097","12413191",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.161668,22.448166,"Tai Po",2018,5,19,"cdround","https://www.inaturalist.org/observations/70871096","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3058902538","70871096",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",120.991186,22.688375,"Taiwan",2018,7,10,"cdround","https://www.inaturalist.org/observations/35635884","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2574048319","35635884",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",120.800336,22.216259,"Taiwan",2018,7,9,"cdround","https://www.inaturalist.org/observations/35599121","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2574136440","35599121",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",121.571851,22.014216,"Taiwan",2018,8,4,"cdround","https://www.inaturalist.org/observations/48233545","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634457044","48233545",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.169361,22.319304,"Yau Tsim Mong",2018,9,20,"cdround","https://www.inaturalist.org/observations/58231145","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2859925162","58231145",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.135389,22.353793,"Kwai Tsing",2018,10,1,"cdround","https://www.inaturalist.org/observations/17123451","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1920795404","17123451",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",120.839,21.951049,"Taiwan",2018,10,14,"cdround","https://www.inaturalist.org/observations/17621788","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1932311130","17621788",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.194865,22.37221,"Sha Tin",2018,10,20,"cdround","https://www.inaturalist.org/observations/17708746","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1932325481","17708746",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",120.801296,22.025784,"Taiwan",2018,10,7,"cdround","https://www.inaturalist.org/observations/17795258","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3079507476","17795258",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",120.609827,22.643345,"Taiwan",2017,3,5,"cdround","https://www.inaturalist.org/observations/123850733","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3872880811","123850733",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.13192,22.427958,"Tai Po",2017,4,19,"","https://www.inaturalist.org/observations/5864874","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586092033","5864874",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.006583,22.470059,"Yuen Long",2017,6,11,"cdround","https://www.inaturalist.org/observations/95717452","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384243818","95717452",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",121.05737,22.8775,NA,2017,6,22,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774441765",NA,"<U+9E7F><U+91CE><U+6EAA><U+5351><U+5357><U+4E0A><U+5733><U+9032><U+6C34><U+53E3>",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",120.6511,22.824736,"Taiwan",2017,9,8,"cdround","https://www.inaturalist.org/observations/7859649","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1883973504","7859649",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",121.09429,22.89181,NA,2017,9,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774349776",NA,"<U+7A3B><U+8449><U+7522><U+696D><U+9053><U+8DEF>st1",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.180488,22.428629,"Tai Po",2017,10,21,"cdround","https://www.inaturalist.org/observations/10322307","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1836660602","10322307",NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",121.47553,22.64713,NA,2017,10,28,"cudc,gass84,rdativ,txmatfuz,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864156220",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.131534,22.427269,"Tai Po",2016,10,26,"","https://www.inaturalist.org/observations/4454206","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1699361651","4454206",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",120.813555,21.963806,"Taiwan",2015,2,22,"cdround","https://www.inaturalist.org/observations/67750064","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3031974216","67750064",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",120.641732,22.86063,"Taiwan",2015,8,14,"cdround","https://www.inaturalist.org/observations/14711934","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1883958209","14711934",NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",121.485678,22.644943,NA,2015,10,3,"cudc,gass84,rdativ,txmatfuz,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864132558",NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",121.077667,23.146833,NA,2014,3,25,"cudc,gass84,rdativ,txmatfuz,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864118238",NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",120.635888,22.779802,NA,2014,5,21,"cudc,gass84,rdativ,txmatfuz,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864119593",NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",121.173317,23.127433,NA,2014,7,10,"cudc,gass84,rdativ,txmatfuz,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864121935",NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",121.474775,22.650756,NA,2014,7,31,"cudc,gass84,rdativ,txmatfuz,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864122562",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",120.798713,21.946567,"Taiwan",2014,7,28,"","https://www.inaturalist.org/observations/53413178","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2823343716","53413178",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.18079,22.423099,"Tai Po",2013,3,29,"cdround","https://www.inaturalist.org/observations/11986317","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1841298031","11986317",NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",120.855897,22.206056,NA,2013,3,30,"cudc,gass84,rdativ,txmatfuz,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864113486",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.80368,22.10877,NA,2012,2,29,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774348564",NA,"<U+7AF9><U+793E><U+6EAA><U+4E0A><U+6E38>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.71426,22.0686,NA,2012,2,29,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774349582",NA,"<U+8ECA><U+57CE><U+6A4B>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.7403,22.08289,NA,2012,2,29,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774352613",NA,"<U+61F7><U+6069><U+6A4B>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.78753,22.12306,NA,2012,2,29,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774353601",NA,"<U+5343><U+79A7><U+4E8C><U+865F><U+6A4B>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.75372,22.14668,NA,2012,2,29,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774439557",NA,"<U+5927><U+6885><U+6EAA><U+6514><U+7802><U+58E9>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.77975,22.15314,NA,2012,2,29,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774439559",NA,"<U+4F73><U+6D1B><U+5CD2><U+6A4B>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.77778,22.12764,NA,2012,2,29,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774445585",NA,"<U+77F3><U+9580><U+6A4B>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.82463,22.16229,NA,2012,2,29,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774448545",NA,"<U+7261><U+4E39><U+516D><U+865F>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.84988,22.1989,NA,2012,2,29,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774453549",NA,"<U+6C34><U+4E0A><U+8349><U+539F>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.74755,22.10233,NA,2012,2,29,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774453561",NA,"<U+5927><U+6885><U+6A4B>",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",121.543427,22.038782,"Taiwan",2012,3,17,"cdround","https://www.inaturalist.org/observations/84033863","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3384266793","84033863",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.062719,22.419407,"Yuen Long",2012,10,12,"","https://www.inaturalist.org/observations/1614598","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1457577891","1614598",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",114.130619,22.431515,"Tai Po",2012,10,2,"cdround","https://www.inaturalist.org/observations/129591","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1841331762","129591",NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",120.715617,22.910674,NA,2012,11,17,"cudc,gass84,rdativ,txmatfuz,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864113200",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Sphenomorphus incognitus",121.050422,22.806043,"Taiwan",2009,7,4,"cdround","https://www.inaturalist.org/observations/29603953","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2573809036","29603953",NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.64717,22.62799,NA,2006,2,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774347664",NA,"<U+842C><U+5B89><U+6EAA><U+4E0A><U+6E38>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.64203,22.62604,NA,2006,2,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774349648",NA,"<U+6E05><U+6C34><U+516C><U+5712>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.63743,22.68577,NA,2006,2,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774355633",NA,"<U+81F3><U+5FB7><U+6A4B>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.63414,22.69038,NA,2005,2,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774345720",NA,"<U+6DBC><U+5C71>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.61053,22.63479,NA,2005,12,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774439628",NA,"<U+4E09><U+6C11><U+6A4B>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.60425,22.57808,NA,2004,6,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774351749",NA,"<U+4F73><U+5E73><U+6A4B>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.63168,22.57783,NA,2004,6,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774351752",NA,"<U+6B66><U+6F6D><U+6A4B>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.62799,22.55415,NA,2004,6,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774446720",NA,"<U+5357><U+52E2><U+6E56>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.56366,22.57912,NA,2004,6,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774450710",NA,"<U+842C><U+5DD2><U+5927><U+6A4B>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.57864,22.58432,NA,2004,9,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774352736",NA,"<U+6CD7><U+6C34><U+5927><U+6A4B>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.5822,22.60281,NA,2004,9,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774439677",NA,"<U+9F8D><U+6771><U+5927><U+6A4B>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",120.63275,22.62401,NA,2004,12,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774457689",NA,"<U+842C><U+5B89>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",121.11905,23.1332,NA,2003,3,22,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774457728",NA,"<U+5927><U+5D19><U+6EAA><U+65B0><U+6B66><U+6A4B><U+4E0B>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",121.05745,22.87776,NA,2003,4,2,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774453730",NA,"<U+9E7F><U+91CE><U+6EAA><U+5351><U+5357><U+4E0A><U+5733><U+9032><U+6C34><U+53E3>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",121.13103,22.96578,NA,2003,5,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774443746",NA,"<U+9E7F><U+5BEE><U+6EAA><U+6B66><U+9675><U+6A4B>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",121.13623,23.13537,NA,2003,5,24,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774457720",NA,"<U+65B0><U+6B66><U+5442><U+6EAA><U+65B0><U+6B66>",NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Sphenomorphus incognitus",121.1356,22.88582,NA,2003,7,19,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774346768",NA,"<U+9E7F><U+91CE><U+6EAA><U+9435><U+8DEF><U+6A4B><U+4E0A><U+6E38>",NA,NA,NA,NA
"fb93fb10-f1ca-11dd-b2d4-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","Sphenomorphus incognitus",121.483333,22,NA,1999,4,29,"cdround,cudc,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2625264898","00003362",", Lanyu(Orchid Island) Hungtou.",NA,NA,NA,NA
"fb93fb10-f1ca-11dd-b2d4-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT","Sphenomorphus incognitus",121.516667,22.016667,NA,1997,6,22,"cdround,cudc,gass84,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2625264868","00003312",", Lanyu.Hungtou.",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Sphenomorphus incognitus",121.546084,22.047602,NA,1988,8,25,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-181452","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476643075","R-181452","Taiwan,Taitung Co Lanyu Id","ASIA","whole animal (ethanol)","Taitung County",NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Sphenomorphus incognitus",120.486073,22.668917,NA,1960,10,5,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-110307","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476752038","R-110307","Formosa: Ping Tung Hsien: Wanhuan","ASIA","whole animal (ethanol)",NA,NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Sphenomorphus incognitus",120.585836,23.080794,"Kaohsiung Special Municipality",1909,3,14,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543537760","18695","Kosempo","ASIA","Alcohol",NA,"PhysicalObject"
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Sphenomorphus incognitus",120.744178,22.003694,"Pingtung Co.",1909,3,14,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543537817","18700","Koshun [= Hengchun]","ASIA","Alcohol",NA,"PhysicalObject"
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Sphenomorphus incognitus",121.545297,22.047044,"Taitung Co.",1909,3,9,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543608993","25110",NA,"ASIA","Alcohol",NA,"PhysicalObject"
