"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","continent","county","preparations","elevation","elevationAccuracy","type"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.181166,22.425786,"Tai Po",2019,2,3,"cdround","https://www.inaturalist.org/observations/47263202","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634277517","47263202",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.146615,22.412846,"Tai Po",2019,4,28,"cdround","https://www.inaturalist.org/observations/23653339","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2238900334","23653339",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.132191,22.426609,"Tai Po",2019,4,29,"cdround","https://www.inaturalist.org/observations/23944483","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2238954776","23944483",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.197521,24.626451,"Taiwan",2019,5,25,"cdround","https://www.inaturalist.org/observations/26004747","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2251958474","26004747",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.18087,22.425312,"Tai Po",2019,5,31,"cdround","https://www.inaturalist.org/observations/26181730","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2251999472","26181730",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.654763,24.865013,"Taiwan",2019,5,5,"cdround","https://www.inaturalist.org/observations/39640103","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2603317812","39640103",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.119294,22.432689,"Tai Po",2019,6,24,"cdround","https://www.inaturalist.org/observations/27561632","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283038689","27561632",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.19806,22.436548,"Tai Po",2019,7,9,"cdround","https://www.inaturalist.org/observations/28507718","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283246060","28507718",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.530157,25.117799,"Taipei",2019,7,6,"cdround","https://www.inaturalist.org/observations/28368494","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2294441138","28368494",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.961519,24.951538,"New Taipei",2019,7,28,"cdround","https://www.inaturalist.org/observations/29701278","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2311350354","29701278",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.14448,22.386715,"Tsuen Wan",2019,7,28,"","https://www.inaturalist.org/observations/39738325","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2579286299","39738325",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.186669,22.424692,"Tai Po",2019,7,10,"cdround","https://www.inaturalist.org/observations/47269800","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634288505","47269800",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",116.199749,25.749163,"Fujian",2019,8,25,"","https://www.inaturalist.org/observations/69450427","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3044763915","69450427",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.568286,24.891717,"New Taipei",2019,9,3,"cdround","https://www.inaturalist.org/observations/32043237","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397686000","32043237",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.524008,24.914902,"New Taipei",2019,9,3,"cdround","https://www.inaturalist.org/observations/32043235","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397693427","32043235",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.198526,22.365491,"Sha Tin",2019,9,24,"cdround","https://www.inaturalist.org/observations/33307864","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2423217493","33307864",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.144448,22.387601,"Tsuen Wan",2019,9,28,"cdround","https://www.inaturalist.org/observations/33535482","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2429283082","33535482",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",120.841086,24.463007,"Taiwan",2019,10,27,"cdround","https://www.inaturalist.org/observations/34998306","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2447966726","34998306",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.181328,22.427245,"Tai Po",2019,11,22,"cdround","https://www.inaturalist.org/observations/36011107","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2465259092","36011107",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.183515,22.429585,"Tai Po",2018,4,27,"cdround","https://www.inaturalist.org/observations/11729473","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1841245531","11729473",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.137887,22.352355,"Kwai Tsing",2018,5,13,"cdround","https://www.inaturalist.org/observations/12433814","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1880463557","12433814",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",120.802255,23.983106,"Taiwan",2018,6,9,"cdround","https://www.inaturalist.org/observations/13286623","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1850949449","13286623",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.386971,24.883376,"Taipei",2018,6,17,"cdround","https://www.inaturalist.org/observations/13545685","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1880507965","13545685",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.276558,24.85658,"Taipei",2018,6,17,"cdround","https://www.inaturalist.org/observations/13542439","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1883911120","13542439",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.142524,22.384402,"Kwai Tsing",2018,6,10,"cdround","https://www.inaturalist.org/observations/78243775","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113410354","78243775",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",104.271667,21.775,"Yen Bai",2018,6,11,"","https://www.inaturalist.org/observations/73094708","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759899539","73094708",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.118583,22.432128,"Tai Po",2018,9,8,"cdround","https://www.inaturalist.org/observations/16317502","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1978815603","16317502",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.18352,22.429757,"Tai Po",2018,10,11,"cdround","https://www.inaturalist.org/observations/17402867","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1920840456","17402867",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.181038,22.429655,"Tai Po",2018,10,11,"cdround","https://www.inaturalist.org/observations/17402942","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1920840496","17402942",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.180969,22.429639,"Tai Po",2018,10,11,"cdround","https://www.inaturalist.org/observations/17588149","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1931522323","17588149",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.181963,22.427428,"Tai Po",2018,10,11,"","https://www.inaturalist.org/observations/17670828","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1932317288","17670828",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.181209,22.425747,"Tai Po",2018,10,11,"cdround","https://www.inaturalist.org/observations/17770444","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1932340719","17770444",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.185551,22.423651,"Tai Po",2018,10,10,"cdround","https://www.inaturalist.org/observations/17884718","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1933558273","17884718",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.131894,22.427324,"Tai Po",2017,4,19,"","https://www.inaturalist.org/observations/5864823","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1500282962","5864823",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",120.998698,23.845927,"Taiwan",2017,4,11,"cdround","https://www.inaturalist.org/observations/5646807","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1847632945","5646807",NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",120.8907,23.9233,NA,2017,4,11,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864145308",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.50914,25.192,NA,2017,4,19,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864145868",NA,NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.196014,22.362657,"Sha Tin",2017,6,29,"cdround","https://www.inaturalist.org/observations/6950876","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586097083","6950876",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.12164,22.429573,"Tai Po",2017,6,14,"cdround","https://www.inaturalist.org/observations/6689133","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586920791","6689133",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.184427,22.426557,"Tai Po",2017,6,18,"cdround","https://www.inaturalist.org/observations/6705211","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1677269766","6705211",NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.56917,24.94887,NA,2017,6,3,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864147725",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",120.952808,23.898847,NA,2017,6,4,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864147784",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",120.800601,23.828705,NA,2017,6,23,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864148973",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",120.953179,23.898392,NA,2017,6,24,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864149012",NA,NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",114.129146,22.437904,"Tai Po",2017,6,25,"cdround","https://www.inaturalist.org/observations/19415893","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2549966797","19415893",NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.07906,23.1482,NA,2017,7,13,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864149992",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.54146,25.17645,NA,2017,7,29,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864151395",NA,NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",118.154533,29.255214,"Zhejiang",2017,8,29,"","https://www.inaturalist.org/observations/19417154","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1986578785","19417154",NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",120.86315,24.23944,NA,2017,9,9,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864153572",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",120.92473,23.93945,NA,2017,9,15,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864153744",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.38007,24.87892,NA,2017,9,16,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864153745",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.61454,25.16694,NA,2017,10,29,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864156106",NA,NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",121.07299,24.66308,NA,2016,3,11,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774453452",NA,"<U+5317><U+57D4><U+51B7><U+6CC9>",NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.582043,25.268339,NA,2016,4,2,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864135313",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.839003,25.032697,NA,2016,5,14,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864137126",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.538897,25.176702,NA,2016,5,21,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864137202",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.144073,24.691121,NA,2016,6,4,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864137702",NA,NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",119.679443,29.673334,"Zhejiang",2016,8,18,"cdround","https://www.inaturalist.org/observations/3928013","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2294845207","3928013",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.090508,24.839994,"Taiwan",2016,8,25,"cdround","https://www.inaturalist.org/observations/97876816","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391349977","97876816",NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",121.38,24.8774,NA,2016,8,1,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774441505",NA,"<U+6E4A><U+5408><U+6A4B>",NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.681161,24.918618,NA,2016,9,28,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864141179",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.144272,24.692926,NA,2016,10,29,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864141942",NA,NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",121.689,25.0082,NA,2016,10,9,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774346490",NA,"<U+6C38><U+5B9A><U+570B><U+5C0F>",NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.824477,25.081013,NA,2016,11,29,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864142583",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.554617,24.864117,NA,2015,2,27,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864126180",NA,NA,NA,NA,NA,NA,NA,NA
"d5fafa95-7de2-48c0-bf10-3480bcca4a2b","PRESERVED_SPECIMEN","PRESENT","Trimerodytes percarinatus",104.5853,20.1264,"Houaphan",2015,3,14,"osiic,incomis,inmafu","https://collections.naturalsciences.org/herpetology/specimen/87642","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1288192773","87642","Nam Xam drainage: Houay Piat, tributary to Nam Xam, 30 km from Tai on road to Xam Neua (km-stone 35?)","ASIA","Viengthong",NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.554535,24.863027,NA,2015,3,21,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864126500",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",120.659612,22.841358,NA,2015,5,9,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864127766",NA,NA,NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.97177,24.55054,NA,2015,7,3,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774355472",NA,"<U+84EC><U+840A><U+6EAA><U+751F><U+614B><U+4FDD><U+80B2><U+5340>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.8586,23.7725,NA,2015,8,24,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774450868",NA,"<U+9673><U+6709><U+862D><U+6EAA><U+4E0B><U+6E38>",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Trimerodytes percarinatus",120.9843,24.57194,NA,2015,8,26,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774452453",NA,"<U+901A><U+5B89><U+6A4B>",NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",120.813217,24.158333,NA,2015,10,24,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864133193",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.49179,24.79001,NA,2014,4,2,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864118523",NA,NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.491109,25.059696,"Taipei",2014,4,30,"cdround","https://www.inaturalist.org/observations/70898258","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3058752213","70898258",NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.39727,24.67373,NA,2014,5,18,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864119476",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.016635,24.656392,NA,2014,5,30,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864119892",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",120.998805,24.572534,NA,2014,5,28,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864120011",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.557295,25.109055,NA,2014,6,6,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864120182",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.543805,25.17976,NA,2014,7,11,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864122058",NA,NA,NA,NA,NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.522726,25.18814,NA,2014,7,19,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864122404",NA,NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Trimerodytes percarinatus",121.571654,25.165801,"Taipei",2014,7,26,"cdround","https://www.inaturalist.org/observations/14446676","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1883547215","14446676",NA,NA,NA,NA,NA,NA,NA
