"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","county","type","continent","preparations","elevation","elevationAccuracy"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.979988,24.792628,"Kaohsiung",2020,4,26,"cdround","https://www.inaturalist.org/observations/43566504","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611156243","43566504",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.581885,25.024492,"Taipei",2020,4,26,"","https://www.inaturalist.org/observations/43670296","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611164638","43670296",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.979515,24.792846,"Kaohsiung",2020,4,26,"cdround","https://www.inaturalist.org/observations/43566516","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611227188","43566516",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.508363,23.922504,"Taiwan",2020,4,26,"cdround","https://www.inaturalist.org/observations/43532500","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611228208","43532500",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.880471,24.448519,"Taiwan",2020,4,25,"cdround","https://www.inaturalist.org/observations/44343613","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611286423","44343613",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.134175,24.705565,"Taiwan",2020,4,26,"","https://www.inaturalist.org/observations/43857642","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611300170","43857642",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.489931,23.474636,"Taiwan",2020,4,26,"cdround","https://www.inaturalist.org/observations/43902823","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611302170","43902823",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.820174,24.206252,"Taichung",2020,4,23,"cdround","https://www.inaturalist.org/observations/44075932","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611302586","44075932",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.612688,23.885385,"Taiwan",2020,4,25,"cdround","https://www.inaturalist.org/observations/44321749","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611303105","44321749",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.230108,22.951113,"Tainan",2020,4,28,"cdround","https://www.inaturalist.org/observations/44109689","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611314658","44109689",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.571022,25.032345,"Taipei",2020,4,27,"cdround","https://www.inaturalist.org/observations/43900852","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611332744","43900852",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.803633,24.615517,"Taiwan",2020,4,25,"cdround","https://www.inaturalist.org/observations/43531635","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611390024","43531635",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.360323,22.962444,"Tainan",2020,4,26,"cdround","https://www.inaturalist.org/observations/43634848","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611390280","43634848",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.489655,23.474754,"Taiwan",2020,4,26,"cdround","https://www.inaturalist.org/observations/43663507","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2611405674","43663507",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.775304,24.054541,"Taichung",2020,4,27,"cdround","https://www.inaturalist.org/observations/44341941","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611416426","44341941",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.879069,24.449865,"Taiwan",2020,4,25,"cdround","https://www.inaturalist.org/observations/44437669","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2619938863","44437669",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.323478,25.016245,"Taipei",2020,4,18,"cdround","https://www.inaturalist.org/observations/45756025","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626217406","45756025",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.730326,24.188114,"Taichung",2020,4,25,"cdround","https://www.inaturalist.org/observations/43300391","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634369573","43300391",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.744467,24.138921,"Taichung",2020,4,22,"cdround","https://www.inaturalist.org/observations/55803012","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2856746473","55803012",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.612305,25.040611,"Taipei",2020,4,30,"cdround","https://www.inaturalist.org/observations/44348391","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","3079549748","44348391",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.306368,23.337376,"Taiwan",2020,4,25,"cdround","https://www.inaturalist.org/observations/43244936","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456173588","43244936",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.567753,24.15318,"Taichung",2020,4,11,"cdround","https://www.inaturalist.org/observations/42090091","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873632359","42090091",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.818904,21.955467,"Taiwan",2020,5,2,"cdround","https://www.inaturalist.org/observations/44594235","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2619913273","44594235",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.979814,24.793207,"Kaohsiung",2020,5,5,"cdround","https://www.inaturalist.org/observations/45052934","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2619922748","45052934",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.819652,21.955002,"Taiwan",2020,5,2,"cdround","https://www.inaturalist.org/observations/44595624","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2619946059","44595624",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.358733,22.96411,"Tainan",2020,5,4,"cdround","https://www.inaturalist.org/observations/44821810","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2620050106","44821810",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.99021,23.939462,"Taiwan",2020,5,6,"cdround","https://www.inaturalist.org/observations/45152593","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2620086007","45152593",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.21595,22.878664,"Taiwan",2020,5,8,"cdround","https://www.inaturalist.org/observations/45251440","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626142147","45251440",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.046203,24.752242,"Taiwan",2020,5,17,"cdround","https://www.inaturalist.org/observations/46180314","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626198082","46180314",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.654466,23.904965,"Taiwan",2020,5,15,"cdround","https://www.inaturalist.org/observations/45956104","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2626218052","45956104",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.985138,24.794362,"Kaohsiung",2020,5,21,"cdround","https://www.inaturalist.org/observations/46681454","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626272711","46681454",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.588425,25.028597,"Taipei",2020,5,16,"cdround","https://www.inaturalist.org/observations/46061893","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626306105","46061893",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.316963,22.997976,"Taiwan",2020,5,14,"cdround","https://www.inaturalist.org/observations/45944446","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626375194","45944446",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.779191,23.694655,"Taiwan",2020,5,9,"","https://www.inaturalist.org/observations/46191976","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626460026","46191976",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.851444,22.145915,"Taiwan",2020,5,16,"cdround","https://www.inaturalist.org/observations/46191080","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2633958690","46191080",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.749954,24.746246,"Taiwan",2020,5,6,"cdround","https://www.inaturalist.org/observations/46064287","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2634024695","46064287",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.693558,23.949512,"Taiwan",2020,5,24,"cdround","https://www.inaturalist.org/observations/47080419","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634029247","47080419",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.512465,23.936303,"Taiwan",2020,5,12,"cdround","https://www.inaturalist.org/observations/45936956","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","2634029677","45936956",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.689899,23.698504,"Taiwan",2020,5,27,"cdround","https://www.inaturalist.org/observations/47542333","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634039956","47542333",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.983098,24.779636,"Kaohsiung",2020,5,29,"cdround","https://www.inaturalist.org/observations/47723453","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634048185","47723453",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.469885,23.481949,"Taiwan",2020,5,27,"cdround","https://www.inaturalist.org/observations/47487477","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634065821","47487477",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.436345,23.537698,"Taiwan",2020,5,29,"cdround","https://www.inaturalist.org/observations/47697357","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634066158","47697357",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.73344,24.180189,"Taichung",2020,5,23,"cdround","https://www.inaturalist.org/observations/47358972","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634070644","47358972",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.669725,22.697088,"Taiwan",2020,5,25,"cdround","https://www.inaturalist.org/observations/47615026","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634077073","47615026",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.774342,25.149069,"Taiwan",2020,5,25,"cdround","https://www.inaturalist.org/observations/47358612","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634084710","47358612",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.804986,24.612769,"Taiwan",2020,5,27,"cdround","https://www.inaturalist.org/observations/48334528","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634098217","48334528",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.590453,23.594938,"Taiwan",2020,5,31,"cdround","https://www.inaturalist.org/observations/48102663","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634103878","48102663",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.98243,24.77934,"Kaohsiung",2020,5,29,"","https://www.inaturalist.org/observations/48132281","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634131906","48132281",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.982337,24.779325,"Kaohsiung",2020,5,29,"cdround","https://www.inaturalist.org/observations/48132280","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634137868","48132280",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.487424,23.575815,"Taiwan",2020,5,30,"cdround","https://www.inaturalist.org/observations/47815894","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634144453","47815894",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.355454,23.024369,"Tainan",2020,5,31,"cdround","https://www.inaturalist.org/observations/47933284","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634171584","47933284",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.586667,23.432778,"Taiwan",2020,5,9,"cdround","https://www.inaturalist.org/observations/45323048","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634218654","45323048",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.691857,23.980775,"Taiwan",2020,5,16,"cdround","https://www.inaturalist.org/observations/47061292","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2634237220","47061292",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.98219,24.779535,"Kaohsiung",2020,5,29,"cdround","https://www.inaturalist.org/observations/48132285","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634317846","48132285",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.69483,23.944375,"Taiwan",2020,5,21,"","https://www.inaturalist.org/observations/46943155","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634353020","46943155",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.982903,24.778979,"Kaohsiung",2020,5,29,"cdround","https://www.inaturalist.org/observations/47723601","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634382210","47723601",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.446034,23.480822,"Taiwan",2020,5,27,"cdround","https://www.inaturalist.org/observations/47481542","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634411876","47481542",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.775328,25.146708,"Taiwan",2020,5,25,"cdround","https://www.inaturalist.org/observations/47359067","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634421644","47359067",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.468606,23.482322,"Taiwan",2020,5,25,"cdround","https://www.inaturalist.org/observations/47214850","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634425467","47214850",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.502754,23.532244,"Taiwan",2020,5,30,"cdround","https://www.inaturalist.org/observations/47804018","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634611381","47804018",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.591541,23.595272,"Taiwan",2020,5,31,"cdround","https://www.inaturalist.org/observations/48530612","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2641324612","48530612",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.640987,23.417979,"Taiwan",2020,5,31,"cdround","https://www.inaturalist.org/observations/47942183","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2641326544","47942183",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.604132,22.606576,"Taiwan",2020,5,10,"","https://www.inaturalist.org/observations/48740674","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2641354962","48740674",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.377564,22.610919,"Kaohsiung",2020,5,28,"cdround","https://www.inaturalist.org/observations/49224034","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2641610653","49224034",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.758567,24.641546,"Taiwan",2020,5,27,"cdround","https://www.inaturalist.org/observations/50870760","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2803046417","50870760",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.97198,24.77488,"Kaohsiung",2020,5,16,"cdround","https://www.inaturalist.org/observations/55128996","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2826248227","55128996",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.734719,24.180688,"Taichung",2020,5,16,"cdround","https://www.inaturalist.org/observations/46209149","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3005072413","46209149",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.615792,25.041964,"Taipei",2020,5,15,"cdround","https://www.inaturalist.org/observations/45929402","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","3079768778","45929402",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.810601,24.545174,"Taiwan",2020,5,17,"cdround","https://www.inaturalist.org/observations/46206173","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","3079808817","46206173",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.689915,23.674155,"Taiwan",2020,5,16,"","https://www.inaturalist.org/observations/73468944","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3090634162","73468944",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.45009,25.088586,"New Taipei",2020,5,16,"cdround","https://www.inaturalist.org/observations/48312318","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3108976386","48312318",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.513663,25.171017,"New Taipei",2020,5,1,"cdround","https://www.inaturalist.org/observations/44684442","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355410369","44684442",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.355383,23.024334,"Tainan",2020,5,30,"cdround","https://www.inaturalist.org/observations/49531526","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3399199477","49531526",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.301953,24.957028,"Taipei",2020,5,8,"cdround","https://www.inaturalist.org/observations/45240797","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3784664322","45240797",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.594349,24.20909,"Taichung",2020,5,30,"cdround","https://www.inaturalist.org/observations/119398174","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3858520698","119398174",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.732198,23.059141,"Kaohsiung",2020,5,8,"cdround","https://www.inaturalist.org/observations/45228066","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859087461","45228066",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.580484,24.998053,"Taipei",2020,5,5,"","https://www.inaturalist.org/observations/45066788","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873014358","45066788",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",121.020203,24.788178,"Kaohsiung",2020,5,17,"cdround","https://www.inaturalist.org/observations/46201263","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873049356","46201263",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.599167,24.177738,"Taichung",2020,6,2,"cdround","https://www.inaturalist.org/observations/48193947","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634109942","48193947",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.468711,23.482521,"Taiwan",2020,6,4,"cdround","https://www.inaturalist.org/observations/48400424","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634111285","48400424",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Diploderma swinhonis",120.469811,23.481334,"Taiwan",2020,6,4,"cdround","https://www.inaturalist.org/observations/48401489","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634200313","48401489",NA,NA,NA,NA,NA,NA,NA
