"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","locality","county","type","elevation","elevationAccuracy"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.176941,22.359138,"Sha Tin",2021,3,16,"cdround","https://www.inaturalist.org/observations/71543161","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067851540","71543161",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.129452,22.526134,"Tsuen Wan",2021,3,15,"cdround","https://www.inaturalist.org/observations/71317700","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067872402","71317700",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.165506,22.442322,"Tai Po",2021,3,22,"cdround","https://www.inaturalist.org/observations/71794690","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067982006","71794690",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.198876,22.256955,"Southern",2021,3,25,"cdround","https://www.inaturalist.org/observations/72239091","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3070389887","72239091",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.175315,22.24468,"Southern",2021,3,25,"cdround","https://www.inaturalist.org/observations/72670995","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3079732235","72670995",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.866119,22.252365,"Islands",2021,3,21,"cdround","https://www.inaturalist.org/observations/76048262","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112363902","76048262",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.557726,22.122604,"Ilhas",2021,3,30,"cdround","https://www.inaturalist.org/observations/72493253","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112687417","72493253",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.146755,22.267368,"Central and Western",2021,4,4,"cdround","https://www.inaturalist.org/observations/72875845","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3079872535","72875845",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.169361,22.319304,"Yau Tsim Mong",2021,4,9,"cdround","https://www.inaturalist.org/observations/73500412","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3090631247","73500412",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.134789,22.273455,"Central and Western",2021,4,22,"cdround","https://www.inaturalist.org/observations/74832978","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3097218604","74832978",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.149273,22.26724,"Central and Western",2021,4,18,"cdround","https://www.inaturalist.org/observations/74810740","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3097361555","74810740",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.086978,22.378855,"Tsuen Wan",2021,4,27,"cdround","https://www.inaturalist.org/observations/75417366","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3109043236","75417366",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.264886,22.374013,"Sai Kung",2021,4,22,"cdround","https://www.inaturalist.org/observations/75153065","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3109074849","75153065",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.118426,22.223237,"Islands",2021,4,30,"cdround","https://www.inaturalist.org/observations/75667397","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3109355528","75667397",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.119976,22.223083,"Islands",2021,4,30,"cdround","https://www.inaturalist.org/observations/75668154","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3109372533","75668154",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.300767,22.284681,"Eastern",2021,4,30,"cdround","https://www.inaturalist.org/observations/76026923","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112286810","76026923",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.18657,22.249287,"Southern",2021,4,29,"cdround","https://www.inaturalist.org/observations/75792770","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112295555","75792770",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.367771,22.282224,"Eastern",2021,4,30,"cdround,cudc","https://www.inaturalist.org/observations/76026930","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112531851","76026930",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.262646,22.374532,"Sai Kung",2021,4,30,"cdround","https://www.inaturalist.org/observations/76087839","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113567533","76087839",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.092875,22.353044,"Kwai Tsing",2021,4,27,"cdround","https://www.inaturalist.org/observations/116233238","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773100514","116233238",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.136436,22.26542,"Southern",2021,5,3,"cdround","https://www.inaturalist.org/observations/76929318","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112403964","76929318",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.105949,22.405027,"Tsuen Wan",2021,5,3,"cdround","https://www.inaturalist.org/observations/77231356","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112431259","77231356",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.26487,22.374818,"Sai Kung",2021,5,1,"cdround","https://www.inaturalist.org/observations/77638166","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112472819","77638166",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.026501,22.201618,"Islands",2021,5,1,"cdround","https://www.inaturalist.org/observations/76043085","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112573865","76043085",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.166831,22.257916,"Southern",2021,5,3,"cdround","https://www.inaturalist.org/observations/77158550","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112744162","77158550",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.194387,22.258351,"Wan Chai",2021,5,2,"cdround","https://www.inaturalist.org/observations/76538993","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112795388","76538993",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.872688,22.241526,"Islands",2021,5,5,"cdround","https://www.inaturalist.org/observations/77442907","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112884537","77442907",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.110687,22.229988,"Islands",2021,5,2,"cdround","https://www.inaturalist.org/observations/76839749","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112902788","76839749",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.139841,22.273252,"Central and Western",2021,5,8,"cdround","https://www.inaturalist.org/observations/78173381","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113360277","78173381",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.155155,22.253745,"Southern",2021,5,7,"cdround","https://www.inaturalist.org/observations/79005064","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3117885053","79005064",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.276793,22.40468,"Tai Po",2021,5,15,"cdround","https://www.inaturalist.org/observations/78948747","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3118275979","78948747",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.143591,22.385458,"Tsuen Wan",2021,5,10,"cdround","https://www.inaturalist.org/observations/78200538","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3118287542","78200538",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.258987,22.428787,"Tai Po",2021,5,14,"cdround","https://www.inaturalist.org/observations/78673044","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3118403586","78673044",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.278134,22.404478,"Tai Po",2021,5,21,"cdround","https://www.inaturalist.org/observations/80250703","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3124568159","80250703",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.275725,22.405575,"Tai Po",2021,5,18,"cdround","https://www.inaturalist.org/observations/79902189","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3124656190","79902189",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.144065,22.274304,"Central and Western",2021,5,22,"cdround","https://www.inaturalist.org/observations/80055615","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3124706261","80055615",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.149663,22.272122,"Central and Western",2021,5,30,"cdround","https://www.inaturalist.org/observations/81010799","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3301852775","81010799",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.276693,22.404819,"Tai Po",2021,5,15,"","https://www.inaturalist.org/observations/82162201","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302032352","82162201",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.969713,22.438189,"Yuen Long",2021,5,29,"cdround","https://www.inaturalist.org/observations/81007403","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302338843","81007403",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.131468,22.205547,"Islands",2021,5,15,"","https://www.inaturalist.org/observations/105418544","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3465992292","105418544",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.955795,22.234688,"Islands",2021,6,1,"cdround","https://www.inaturalist.org/observations/81145343","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3301937598","81145343",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.92205,22.392226,"Tuen Mun",2021,6,7,"","https://www.inaturalist.org/observations/82032221","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302047277","82032221",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.972513,22.39083,"Tuen Mun",2021,6,2,"cdround","https://www.inaturalist.org/observations/81279213","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302154141","81279213",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.170945,22.267788,"Wan Chai",2021,6,5,"cdround","https://www.inaturalist.org/observations/81685820","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302276926","81685820",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.138435,22.276199,"Central and Western",2021,6,5,"cdround","https://www.inaturalist.org/observations/81792143","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302280327","81792143",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.955719,22.234664,"Islands",2021,6,5,"cdround","https://www.inaturalist.org/observations/81987253","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302317579","81987253",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.142954,22.266003,"Central and Western",2021,6,12,"cdround","https://www.inaturalist.org/observations/82800631","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3307116731","82800631",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.130319,22.375144,"Central and Western",2021,6,12,"cdround","https://www.inaturalist.org/observations/82716754","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3307161984","82716754",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.143962,22.266271,"Central and Western",2021,6,12,"cdround","https://www.inaturalist.org/observations/82799415","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3307169926","82799415",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.144182,22.266999,"Central and Western",2021,6,12,"cdround","https://www.inaturalist.org/observations/82802500","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3307179618","82802500",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.149412,22.267391,"Central and Western",2021,6,12,"cdround","https://www.inaturalist.org/observations/83102021","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3307257080","83102021",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.122259,22.43868,"Tai Po",2021,6,13,"cdround","https://www.inaturalist.org/observations/83215001","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3307387852","83215001",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.145081,22.266946,"Central and Western",2021,6,12,"cdround","https://www.inaturalist.org/observations/82984692","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3307400926","82984692",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.122667,22.42735,"Tai Po",2021,6,15,"cdround","https://www.inaturalist.org/observations/83464312","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3314147592","83464312",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.149078,22.259462,"Central and Western",2021,6,18,"cdround","https://www.inaturalist.org/observations/83517557","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3314173634","83517557",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.050409,22.325417,"Islands",2021,6,18,"cdround","https://www.inaturalist.org/observations/83517662","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3314262648","83517662",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.103564,22.408583,"Yuen Long",2021,6,20,"cdround","https://www.inaturalist.org/observations/83763012","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3314305949","83763012",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.168645,22.495902,"North",2021,6,26,"cdround","https://www.inaturalist.org/observations/84669219","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3320906956","84669219",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.113935,22.429974,"Yuen Long",2021,6,23,"cdround","https://www.inaturalist.org/observations/84555244","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3320913810","84555244",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.150026,22.267601,"Central and Western",2021,6,26,"cdround","https://www.inaturalist.org/observations/84838906","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3321202111","84838906",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.129103,22.383757,"Tsuen Wan",2021,6,30,"cdround","https://www.inaturalist.org/observations/85108906","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3321329421","85108906",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.867588,22.262438,"Islands",2021,7,1,"cdround","https://www.inaturalist.org/observations/85186053","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3321050482","85186053",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.200097,22.359889,"Sha Tin",2021,7,2,"cdround","https://www.inaturalist.org/observations/85349854","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3325549646","85349854",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.106493,22.467056,"Yuen Long",2021,7,4,"cdround","https://www.inaturalist.org/observations/85639880","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3325672970","85639880",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.853165,22.681182,"Guangdong",2021,7,10,"cdround","https://www.inaturalist.org/observations/86682190","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3327970182","86682190",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.161972,22.427296,"Tai Po",2021,7,11,"","https://www.inaturalist.org/observations/86972094","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3328091494","86972094",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.960999,22.403133,"Tuen Mun",2021,7,17,"cdround","https://www.inaturalist.org/observations/87522148","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330747935","87522148",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.130308,22.433593,"Tai Po",2021,7,23,"cdround","https://www.inaturalist.org/observations/88272875","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333065695","88272875",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.128143,22.436744,"Tai Po",2021,7,23,"cdround","https://www.inaturalist.org/observations/88275451","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333123678","88275451",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.149429,22.269907,"Central and Western",2021,7,22,"cdround","https://www.inaturalist.org/observations/88354492","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333150829","88354492",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.140852,22.266118,"Central and Western",2021,7,27,"cdround","https://www.inaturalist.org/observations/88844918","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333154289","88844918",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.149559,22.269632,"Central and Western",2021,7,27,"cdround","https://www.inaturalist.org/observations/88844931","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333247260","88844931",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.161295,22.254349,"Southern",2021,7,23,"cdround","https://www.inaturalist.org/observations/88917435","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333541359","88917435",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.962093,22.402273,"Tuen Mun",2021,7,30,"cdround","https://www.inaturalist.org/observations/89172040","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3335102660","89172040",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.180464,22.430893,"Tai Po",2021,7,4,"cdround","https://www.inaturalist.org/observations/89571972","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3335319046","89571972",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.129629,22.208351,"Islands",2021,7,31,"cdround","https://www.inaturalist.org/observations/89442819","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3335375936","89442819",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.17921,22.467081,"Tai Po",2021,7,12,"cdround","https://www.inaturalist.org/observations/93715762","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355714998","93715762",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.179598,22.467426,"Tai Po",2021,7,17,"cdround","https://www.inaturalist.org/observations/93715761","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355730954","93715761",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",113.959188,22.404998,"Tuen Mun",2021,8,4,"cdround","https://www.inaturalist.org/observations/89906690","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3335194437","89906690",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.153434,22.250546,"Southern",2021,8,3,"cdround","https://www.inaturalist.org/observations/89795679","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3335253321","89795679",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.133457,22.279159,"Central and Western",2021,8,1,"cdround","https://www.inaturalist.org/observations/89744449","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3335452263","89744449",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko chinensis",114.120112,22.223253,"Islands",2021,8,15,"cdround","https://www.inaturalist.org/observations/91371442","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337584947","91371442",NA,NA,NA,NA,NA,NA,NA
