"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","type","locality","county","elevation","elevationAccuracy"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",113.913475,22.221517,"Islands",2020,5,31,"cdround","https://www.inaturalist.org/observations/48078171","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634125745","48078171",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.199702,22.356336,"Sha Tin",2020,5,26,"cdround","https://www.inaturalist.org/observations/54350798","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2826188067","54350798",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.000321,22.227011,"Islands",2020,6,22,"cdround","https://www.inaturalist.org/observations/50631258","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2803097848","50631258",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.139425,22.26652,"Central and Western",2020,6,6,"","https://www.inaturalist.org/observations/51378745","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067781029","51378745",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.13271,22.277685,"Central and Western",2020,8,14,"cdround","https://www.inaturalist.org/observations/56422159","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2850817623","56422159",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.229269,22.386948,"Sha Tin",2020,8,28,"cdround","https://www.inaturalist.org/observations/57903691","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2860178706","57903691",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.139458,22.266588,"Central and Western",2020,8,3,"cdround","https://www.inaturalist.org/observations/55490184","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3031604829","55490184",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",113.921368,22.225026,"Islands",2020,8,30,"cdround","https://www.inaturalist.org/observations/57993151","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355537431","57993151",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.242178,22.28998,"Sai Kung",2020,9,22,"cdround","https://www.inaturalist.org/observations/60498369","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2868114732","60498369",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",113.99645,22.270945,"Islands",2020,10,24,"","https://www.inaturalist.org/observations/63609238","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2963791982","63609238",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.210411,22.274154,"Eastern",2020,11,30,"cdround","https://www.inaturalist.org/observations/65870623","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2992876862","65870623",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",113.997107,22.269712,"Islands",2020,11,7,"cdround","https://www.inaturalist.org/observations/64584814","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2999121532","64584814",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.134178,22.276494,"Central and Western",2020,12,24,"cdround","https://www.inaturalist.org/observations/66990246","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3109041448","66990246",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.133792,22.278349,"Central and Western",2020,12,24,"cdround","https://www.inaturalist.org/observations/66990158","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3743190367","66990158",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.061659,22.420742,"Yuen Long",2019,1,17,"cdround","https://www.inaturalist.org/observations/22930259","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2237497911","22930259",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.091471,22.356114,"Kwai Tsing",2019,4,28,"cdround","https://www.inaturalist.org/observations/23867750","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2238942831","23867750",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.089668,22.420464,"Yuen Long",2019,4,29,"cdround","https://www.inaturalist.org/observations/23934119","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2238952510","23934119",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.177601,22.379414,"Sha Tin",2019,4,29,"cdround","https://www.inaturalist.org/observations/24298816","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2239028750","24298816",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.232389,22.514787,"North",2019,4,28,"cdround","https://www.inaturalist.org/observations/24347960","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2239040592","24347960",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.177169,22.500964,"North",2019,4,29,"cdround","https://www.inaturalist.org/observations/24381058","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2251841597","24381058",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.147483,22.349147,"Sha Tin",2019,5,26,"cdround","https://www.inaturalist.org/observations/25780464","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2251894849","25780464",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",113.976781,22.241863,"Islands",2019,5,26,"cdround","https://www.inaturalist.org/observations/48303509","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2634145218","48303509",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.137428,22.444763,"Tai Po",2019,5,26,"cdround","https://www.inaturalist.org/observations/26915945","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067631597","26915945",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.182797,22.489987,"Tai Po",2019,7,29,"cdround","https://www.inaturalist.org/observations/29798903","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2311377780","29798903",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",113.856199,22.399219,"Islands",2019,8,10,"cdround","https://www.inaturalist.org/observations/38289650","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2574292064","38289650",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",101.256217,21.929095,"Yunnan",2019,9,26,"cdround","https://www.inaturalist.org/observations/33405320","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2423237588","33405320",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.209446,22.500785,"North",2019,9,24,"cdround","https://www.inaturalist.org/observations/34919593","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2573973252","34919593",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.135761,22.277335,"Central and Western",2018,3,9,"cdround","https://www.inaturalist.org/observations/10150495","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1836601091","10150495",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.184074,22.430306,"Tai Po",2018,4,27,"cdround","https://www.inaturalist.org/observations/11729520","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1841245567","11729520",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.217491,22.282155,"Eastern",2018,4,29,"cdround","https://www.inaturalist.org/observations/11733873","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1841246124","11733873",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.140182,22.444833,"Tai Po",2018,4,8,"cdround","https://www.inaturalist.org/observations/12310161","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1913654590","12310161",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.111706,22.382305,"Tsuen Wan",2018,4,30,"cdround","https://www.inaturalist.org/observations/11873378","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2234728752","11873378",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.234803,22.508411,"North",2018,5,29,"cdround","https://www.inaturalist.org/observations/12953582","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3031812376","12953582",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",113.904042,22.226651,"Islands",2018,6,30,"cdround","https://www.inaturalist.org/observations/14093448","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1880648007","14093448",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.253616,22.262086,"Eastern",2018,6,14,"cdround","https://www.inaturalist.org/observations/17217288","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1914367079","17217288",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.253145,22.302737,"Sai Kung",2018,6,11,"cdround","https://www.inaturalist.org/observations/13330393","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3031673366","13330393",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.146304,22.203005,"Islands",2018,7,8,"","https://www.inaturalist.org/observations/16062984","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1899810466","16062984",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.145741,22.208134,"Islands",2018,7,22,"cdround","https://www.inaturalist.org/observations/16064286","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1899810908","16064286",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",113.923863,22.286074,"Islands",2018,8,19,"","https://www.inaturalist.org/observations/16197114","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1901068350","16197114",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",113.927451,22.280619,"Islands",2018,8,19,"","https://www.inaturalist.org/observations/16197237","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1901068365","16197237",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.217743,22.243442,"Southern",2018,8,27,"cdround","https://www.inaturalist.org/observations/16515184","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1913202436","16515184",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.080556,22.416667,"Yuen Long",2018,11,13,"cdround","https://www.inaturalist.org/observations/18618823","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1946331131","18618823",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.068889,22.413611,"Yuen Long",2018,11,13,"cdround","https://www.inaturalist.org/observations/18618782","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1946331135","18618782",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.264378,22.374533,"Sai Kung",2018,12,15,"cdround","https://www.inaturalist.org/observations/19047597","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1978441305","19047597",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.147259,22.386001,"Tsuen Wan",2017,6,15,"cdround","https://www.inaturalist.org/observations/6689446","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586094967","6689446",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",113.975349,22.243376,"Islands",2017,7,26,"","https://www.inaturalist.org/observations/10135769","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1836595741","10135769",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",101.268904,21.919865,"Yunnan",2016,8,8,"cdround","https://www.inaturalist.org/observations/3840977","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1703124981","3840977",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.180758,22.492455,"Tai Po",2016,9,27,"cdround","https://www.inaturalist.org/observations/12129371","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1847436210","12129371",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.272355,22.398057,"Sai Kung",2014,6,10,"","https://www.inaturalist.org/observations/730742","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586119680","730742",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.129828,22.432404,"Tai Po",2014,10,4,"","https://www.inaturalist.org/observations/3580753","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586087182","3580753",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.041833,22.313,"Tsuen Wan",2012,7,9,"cdround","https://www.inaturalist.org/observations/100305","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2235464498","100305",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.185551,22.423651,"Tai Po",2011,5,17,"cdround","https://www.inaturalist.org/observations/31906","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1802607760","31906",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.272919,22.359284,"Sai Kung",2011,5,3,"cdround","https://www.inaturalist.org/observations/31910","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1802607764","31910",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",114.267769,22.374682,"Sai Kung",2011,8,4,"cdround","https://www.inaturalist.org/observations/31868","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1899812064","31868",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hemidactylus garnotii",113.947449,22.255875,"Islands",2010,10,30,"cdround","https://www.inaturalist.org/observations/3867470","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1457582122","3867470",NA,NA,NA,NA,NA,NA,NA
"861d3d64-f762-11e1-a439-00145eb45e9a","PRESERVED_SPECIMEN","PRESENT","Hemidactylus garnotii",113.879262,22.247831,NA,2005,8,12,"osiic,inmafu","http://collections.peabody.yale.edu/search/Record/YPM-HERR-015134","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1039457026","YPM HERR 015134","ASIA","95% alc.","PhysicalObject","Keung Shan South, ca. 100m",NA,NA,NA
"861d3d64-f762-11e1-a439-00145eb45e9a","PRESERVED_SPECIMEN","PRESENT","Hemidactylus garnotii",113.890483,22.228944,"Hong Kong",2004,7,11,"osiic,inmafu","http://collections.peabody.yale.edu/search/Record/YPM-HERR-014715","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1039486836","YPM HERR 014715","ASIA","10% form.->70% alc.","PhysicalObject","Exit north of Shek Pik","Lantau Island",NA,NA
"861d3d64-f762-11e1-a439-00145eb45e9a","PRESERVED_SPECIMEN","PRESENT","Hemidactylus garnotii",113.9167,22.2167,NA,2001,6,3,"gass84,osiic,inmafu","http://collections.peabody.yale.edu/search/Record/YPM-HERR-011937","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1039469768","YPM HERR 011937","ASIA","10% form.->70% alc.","PhysicalObject","Shui Hau",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hemidactylus garnotii",113.913455,22.220745,"Hong Kong",2000,6,1,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-183380","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476489614","R-183380","ASIA","whole animal (ethanol)",NA,"Lantau, Shui Hau",NA,NA,NA
"861d3d64-f762-11e1-a439-00145eb45e9a","PRESERVED_SPECIMEN","PRESENT","Hemidactylus garnotii",113.990325,22.262738,NA,2000,8,6,"osiic,inmafu","http://collections.peabody.yale.edu/search/Record/YPM-HERR-010028","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1039454476","YPM HERR 010028","ASIA","10% form.->70% alc.","PhysicalObject","Luk Tei Tong",NA,NA,NA
"861d3d64-f762-11e1-a439-00145eb45e9a","PRESERVED_SPECIMEN","PRESENT","Hemidactylus garnotii",113.912963,22.222852,NA,2000,8,7,"osiic,inmafu","http://collections.peabody.yale.edu/search/Record/YPM-HERR-010025","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1039463090","YPM HERR 010025","ASIA","10% form.->70% alc.","PhysicalObject","above Shui Hau, circa 100 meters",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hemidactylus garnotii",113.914163,22.221927,"Hong Kong",1999,1,9,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-182531","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476626227","R-182531","ASIA","whole animal (ethanol); whole animal (miscellaneous)",NA,"Lantau, Shui Hau",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hemidactylus garnotii",113.989091,22.194916,"Hong Kong",1999,1,14,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-182538","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476626233","R-182538","ASIA","whole animal (ethanol)",NA,"Shek Kwu Chau",NA,NA,NA
"d5fafa95-7de2-48c0-bf10-3480bcca4a2b","PRESERVED_SPECIMEN","PRESENT","Hemidactylus garnotii",114.2117,22.2581,"Hong Kong",1998,6,12,"osiic,incomis,inmafu","https://collections.naturalsciences.org/herpetology/specimen/81448","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1051968011","81448","ASIA",NA,NA,"Tai Tam Tuk Reservoir, Reservoir Road at dam","Southern District",NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hemidactylus garnotii",114.297118,22.548762,"Hong Kong",1997,6,19,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-182260","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476646635","R-182260","ASIA","whole animal (ethanol)",NA,"Kat O Chau (Crooked Island), Sai O",NA,NA,NA
"861d3d64-f762-11e1-a439-00145eb45e9a","PRESERVED_SPECIMEN","PRESENT","Hemidactylus garnotii",113.925,22.23333,NA,1997,7,28,"gass84,osiic,inmafu","http://collections.peabody.yale.edu/search/Record/YPM-HERR-009185","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","1039473282","YPM HERR 009185","ASIA","10% form.->70% alc.","PhysicalObject","catchwater between Shek Pik and Cheung Sha",NA,100,0
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hemidactylus garnotii",114.302967,22.377324,"Hong Kong",1993,6,16,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-177971","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476730517","R-177971","ASIA","whole animal (ethanol)",NA,"Port Shelter Islands, Yim Tin Tsai",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hemidactylus garnotii",113.996604,22.266025,"Hong Kong",1990,5,25,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176211","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476500354","R-176211","ASIA","whole animal (ethanol)",NA,"Lantau,Mui Wo",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hemidactylus garnotii",113.943668,22.289108,"Hong Kong",1990,7,6,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176210","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476713366","R-176210","ASIA","whole animal (ethanol)",NA,"Lantau, San Tau, 1.6 km NW of Tung Chung",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hemidactylus garnotii",113.921522,22.287952,"Hong Kong",1990,8,9,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176209","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476713365","R-176209","ASIA","whole animal (ethanol)",NA,"Lantau,San Tau",NA,NA,NA
"7df6557f-1996-4874-a08a-1ac5718ef413","PRESERVED_SPECIMEN","PRESENT","Hemidactylus garnotii",113.5631,22.14082,"Macau",1988,11,25,"rdativ,osiic,colmano,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1946202539","IICT/R 21-1988","ASIA","ETOH 70%","PhysicalObject","Seac-Pai-Van",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hemidactylus garnotii",114.163866,22.257091,"Hong Kong",1987,3,10,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172816","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476712136","R-172816","ASIA","whole animal (ethanol)",NA,"Aberdeen West Catchwater",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hemidactylus garnotii",113.894521,22.233412,"Hong Kong",1987,3,15,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172819","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476712138","R-172819","ASIA","whole animal (ethanol)",NA,"Shek Pik Catchwater","New Territories",NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hemidactylus garnotii",113.958752,22.243108,"Hong Kong",1987,4,2,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172818","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476500190","R-172818","ASIA","whole animal (ethanol)",NA,"1kmN.Cheung Sha(120m)","New Territories",NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Hemidactylus garnotii",114.210302,22.256569,"Hong Kong",1983,1,1,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-173026","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476706893","R-173026","ASIA","whole animal (ethanol)",NA,"Tai Tam,Aberdeen Catchwater",NA,NA,NA
