"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","preparations","locality"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",113.567874,22.321264,"Guangdong",2021,10,5,"cdround","https://www.inaturalist.org/observations/100496802","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415803456","100496802",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.334331,22.359243,"Sai Kung",2021,12,2,"cdround","https://www.inaturalist.org/observations/102404056","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456922240","102404056",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.027394,22.573517,"Yuen Long",2020,1,20,"cdround,cudc","https://www.inaturalist.org/observations/37770123","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2563526762","37770123",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.0485,22.463255,"Yuen Long",2020,1,28,"cdround","https://www.inaturalist.org/observations/38112024","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2563649609","38112024",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.18246,22.59755,"Tai Po",2020,3,14,"cdround","https://www.inaturalist.org/observations/39954033","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580100191","39954033",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.187483,22.474813,"Tai Po",2020,3,14,"cdround","https://www.inaturalist.org/observations/39954342","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2580247398","39954342",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",101.26085,21.882896,"Yunnan",2020,4,1,"cdround","https://www.inaturalist.org/observations/41152806","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596390121","41152806",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.034519,22.57454,"Yuen Long",2020,4,20,"cdround,cudc","https://www.inaturalist.org/observations/42833560","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2609179885","42833560",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.179103,22.504091,"Yuen Long",2020,4,26,"cdround","https://www.inaturalist.org/observations/43540804","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2610949183","43540804",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.143904,22.486245,"Yuen Long",2020,4,26,"cdround","https://www.inaturalist.org/observations/43545607","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611073892","43545607",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.158985,22.516887,"Yuen Long",2020,4,26,"cdround","https://www.inaturalist.org/observations/43627404","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2611351139","43627404",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.216726,22.336037,"Sha Tin",2020,5,6,"cdround","https://www.inaturalist.org/observations/45146495","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2620094896","45146495",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.379359,22.451344,"Sha Tin",2020,5,20,"cdround","https://www.inaturalist.org/observations/46658915","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626275621","46658915",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.038814,22.537721,"Yuen Long",2020,5,15,"cdround","https://www.inaturalist.org/observations/45953961","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626556412","45953961",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",106.892264,20.694488,"H<U+1EA3>i Phong",2020,5,14,"cdround","https://www.inaturalist.org/observations/45844512","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3044681547","45844512",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.043365,22.392677,"Tuen Mun",2020,6,25,"cdround","https://www.inaturalist.org/observations/50845853","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2802858352","50845853",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.001456,22.518764,"Guangdong",2020,6,18,"cdround","https://www.inaturalist.org/observations/51943039","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2814324305","51943039",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.22035,22.502733,"Tai Po",2020,8,22,"cdround","https://www.inaturalist.org/observations/57294844","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2856755861","57294844",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.150237,22.284326,"Islands",2020,8,26,"cdround","https://www.inaturalist.org/observations/72423049","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3070463363","72423049",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",113.434891,22.04687,"Ilhas",2020,9,6,"cdround,cudc","https://www.inaturalist.org/observations/58681601","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2862489814","58681601",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.018662,22.34819,"Islands",2020,9,13,"cdround","https://www.inaturalist.org/observations/59863175","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2864864028","59863175",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",113.983065,22.393763,"Islands",2020,10,1,"cdround","https://www.inaturalist.org/observations/61386079","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2874023589","61386079",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",113.982813,22.39244,"Islands",2020,10,30,"cdround","https://www.inaturalist.org/observations/63950618","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2980996818","63950618",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.142906,22.224762,"Tsuen Wan",2020,10,20,"cdround","https://www.inaturalist.org/observations/78243250","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3113500313","78243250",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",118.219746,24.417526,"Fujian",2020,11,8,"cdround,cucdmis","https://www.inaturalist.org/observations/64403736","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2984533631","64403736",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.273826,22.3658,"Sai Kung",2020,11,19,"cdround","https://www.inaturalist.org/observations/65201624","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2988713387","65201624",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.092688,22.333711,"Wong Tai Sin",2020,12,12,"cdround","https://www.inaturalist.org/observations/66562114","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3005123894","66562114",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",118.403941,24.425075,"Fujian",2019,1,5,"cdround","https://www.inaturalist.org/observations/29001368","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2451586009","29001368",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.27136,22.567255,"North",2019,1,4,"cdround","https://www.inaturalist.org/observations/38361803","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2574100296","38361803",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.024278,22.403374,"Yuen Long",2019,2,17,"cdround","https://www.inaturalist.org/observations/20527332","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2005396079","20527332",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",118.342558,24.560423,"Fujian",2019,3,24,"cdround,cucdmis","https://www.inaturalist.org/observations/22463769","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3872985323","22463769",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.120708,22.220466,"Southern",2019,4,9,"cdround","https://www.inaturalist.org/observations/23580046","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2238888129","23580046",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.175163,22.275189,"Islands",2019,5,5,"cdround","https://www.inaturalist.org/observations/24576687","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2242844202","24576687",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.088357,22.499317,"Yuen Long",2019,5,9,"cdround","https://www.inaturalist.org/observations/24827752","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283016132","24827752",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",106.833175,20.718302,"H<U+1EA3>i Phong",2019,5,31,"cdround","https://www.inaturalist.org/observations/31775593","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397627667","31775593",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",106.92985,20.639818,"H<U+1EA3>i Phong",2019,9,11,"cdround","https://www.inaturalist.org/observations/32631319","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3044670430","32631319",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",107.019124,20.905843,"H<U+1EA3>i Phong",2019,9,6,"cdround","https://www.inaturalist.org/observations/32638791","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3044755414","32638791",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.009821,22.251671,"Southern",2019,11,12,"cdround","https://www.inaturalist.org/observations/35602704","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2456567171","35602704",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.232166,22.262426,"Southern",2019,12,10,"cdround","https://www.inaturalist.org/observations/36521076","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2517979335","36521076",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.03301,22.300274,"Southern",2019,12,22,"cdround","https://www.inaturalist.org/observations/36847865","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2540849086","36847865",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",101.325635,21.841565,"Yunnan",2018,2,22,"cdround","https://www.inaturalist.org/observations/18027405","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1933597482","18027405",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.160652,22.555782,"Yuen Long",2018,3,25,"cdround","https://www.inaturalist.org/observations/10429049","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1837075944","10429049",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.176384,22.515534,"Tsuen Wan",2018,7,5,"cdround","https://www.inaturalist.org/observations/14561590","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1883925117","14561590",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.070681,22.422018,"Tai Po",2018,7,31,"cdround","https://www.inaturalist.org/observations/15716102","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1898815008","15716102",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",106.862017,20.707715,"H<U+1EA3>i Phong",2018,7,5,"cdround","https://www.inaturalist.org/observations/32029525","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2397690929","32029525",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",113.939679,22.371762,"Islands",2018,8,5,"cdround","https://www.inaturalist.org/observations/40962812","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596431690","40962812",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",118.560233,24.570575,"Fujian",2018,9,27,"cdround,cucdmis","https://www.inaturalist.org/observations/29053337","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2451586097","29053337",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.331632,22.381741,"Sai Kung",2018,10,4,"cdround","https://www.inaturalist.org/observations/17185453","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1920796372","17185453",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.25516,22.337828,"Eastern",2018,10,7,"cdround","https://www.inaturalist.org/observations/17282104","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1920812334","17282104",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.146203,22.317034,"Tsuen Wan",2018,10,9,"cdround","https://www.inaturalist.org/observations/17485353","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1931497091","17485353",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.170929,22.500419,"Yuen Long",2018,10,25,"cdround","https://www.inaturalist.org/observations/17814144","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1932349480","17814144",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",101.297768,21.870318,"Yunnan",2018,11,11,"cdround","https://www.inaturalist.org/observations/18326939","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1946311789","18326939",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",118.525884,24.512643,"Fujian",2018,12,5,"cdround,cucdmis","https://www.inaturalist.org/observations/18844507","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3872885329","18844507",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",113.937442,22.223318,"Islands",2017,7,26,"cdround","https://www.inaturalist.org/observations/18935417","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1950010113","18935417",NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Python bivittatus",118.44738,24.44086,NA,2017,8,3,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864151747",NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Python bivittatus",118.43648,24.46506,NA,2017,8,20,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864153022",NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Python bivittatus",118.43667,24.44444,NA,2017,8,24,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864153202",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.128807,22.300868,"Tsuen Wan",2017,11,11,"cdround","https://www.inaturalist.org/observations/8760135","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1703149896","8760135",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.083162,22.509754,"Tai Po",2017,11,23,"cdround","https://www.inaturalist.org/observations/10322312","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1836660648","10322312",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.129058,22.235685,"Islands",2017,11,5,"cdround","https://www.inaturalist.org/observations/17094736","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1914343361","17094736",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",101.303931,21.810067,"Yunnan",2017,12,13,"cdround","https://www.inaturalist.org/observations/9400030","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1802788417","9400030",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.022232,22.596331,"Yuen Long",2017,12,17,"cdround,cudc","https://www.inaturalist.org/observations/12257900","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1847468916","12257900",NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Python bivittatus",118.41176,24.51743,NA,2017,12,3,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864157628",NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Python bivittatus",118.40517,24.44692,NA,2017,12,1,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864157949",NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Python bivittatus",118.316704,24.431137,NA,2016,1,1,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864134622",NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Python bivittatus",118.322037,24.467838,NA,2016,6,2,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864137622",NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Python bivittatus",118.415368,24.497872,NA,2016,8,26,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864140125",NA,NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Python bivittatus",118.417012,24.499923,NA,2016,8,26,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864140155",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.080942,22.223705,"Southern",2016,10,14,"cdround","https://www.inaturalist.org/observations/12043989","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1841312803","12043989",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.152983,22.403834,"North",2015,2,18,"cdround","https://www.inaturalist.org/observations/15473735","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1891345272","15473735",NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Python bivittatus",118.438195,24.432433,NA,2015,8,29,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864131323",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",113.841421,22.210848,"Islands",2015,10,20,"cdround","https://www.inaturalist.org/observations/12044045","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1841312888","12044045",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",107.009818,20.662962,"H<U+1EA3>i Phong",2015,11,18,"cdround","https://www.inaturalist.org/observations/2823063","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3044852302","2823063",NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Python bivittatus",118.396275,24.485894,NA,2015,12,12,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864134376",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.195005,22.249748,"Islands",2014,9,24,"cdround","https://www.inaturalist.org/observations/12043860","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1841312726","12043860",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.154927,22.495425,"Tai Po",2014,10,3,"cdround","https://www.inaturalist.org/observations/12044070","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1841312876","12044070",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.013125,22.480117,"Tai Po",2014,10,7,"cdround","https://www.inaturalist.org/observations/15473730","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1891345298","15473730",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",114.266503,22.054803,"Islands",2014,11,16,"cdround,cudc","https://www.inaturalist.org/observations/62734226","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2901729699","62734226",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",113.922134,22.315982,"Islands",2013,9,16,"cdround","https://www.inaturalist.org/observations/497217","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1453364244","497217",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",113.932808,22.293159,"Islands",2013,11,3,"cdround","https://www.inaturalist.org/observations/90725018","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3338094095","90725018",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Python bivittatus",113.826773,22.314801,"Islands",2012,11,3,"cdround,cudc","https://www.inaturalist.org/observations/553574","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1291166308","553574",NA,NA,NA
"db09684b-0fd1-431e-b5fa-4c1532fbdb14","HUMAN_OBSERVATION","PRESENT","Python bivittatus",118.442008,24.458838,NA,2011,9,6,"cudc,gass84,rdativ,osiic",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1864112333",NA,NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","HUMAN_OBSERVATION","PRESENT","Python bivittatus",113.920625,22.307917,"Hong Kong",1991,5,27,"","http://mczbase.mcz.harvard.edu/guid/MCZ:HerpOBS:7","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","872996677","7","ASIA","digital voucher (image)","Chek Lap Kok"
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Python bivittatus",113.948821,22.236201,"Hong Kong",1991,8,21,"txmatfuz,colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176502","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476698472","R-176502","ASIA","whole animal (ethanol)","Lantau,Cheung Sha"
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Python bivittatus",114.152501,22.249306,"Hong Kong",1989,7,28,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-175938","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476711395","R-175938","ASIA","whole animal (ethanol)","Aberdeen"
