"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","elevation","elevationAccuracy","continent","preparations","type"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.701787,23.26922,"Guangdong",2021,10,24,"cdround","https://www.inaturalist.org/observations/116328443","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3773356920","116328443",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.114006,22.52314,"North",2021,11,6,"cdround","https://www.inaturalist.org/observations/100444111","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415455060","100444111",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.988678,22.379035,"Tuen Mun",2021,11,17,"cdround","https://www.inaturalist.org/observations/101309271","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415584744","101309271",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.458113,22.266947,"Guangdong",2021,11,7,"cdround","https://www.inaturalist.org/observations/100500183","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415671207","100500183",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.044181,22.510765,"Tai Po",2021,11,17,"cdround","https://www.inaturalist.org/observations/101375300","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3415701331","101375300",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.569212,24.980818,"Taipei",2021,11,20,"cdround","https://www.inaturalist.org/observations/101607060","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3416007396","101607060",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.265151,22.374605,"Sai Kung",2021,11,24,"cdround","https://www.inaturalist.org/observations/101890940","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3416156553","101890940",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.106705,22.94654,"Guangdong",2021,11,8,"cdround","https://www.inaturalist.org/observations/100581254","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3416245664","100581254",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.117355,22.50883,"North",2021,12,30,"cdround","https://www.inaturalist.org/observations/104037520","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3455592503","104037520",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",101.265251,21.910564,"Yunnan",2021,12,2,"cdround","https://www.inaturalist.org/observations/102345111","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456488016","102345111",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.041479,22.501351,"Yuen Long",2021,12,5,"cdround","https://www.inaturalist.org/observations/102699949","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456558675","102699949",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.069853,22.426966,"Yuen Long",2020,1,1,"cdround","https://www.inaturalist.org/observations/37641455","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2557813145","37641455",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",105.839167,21.043611,"Ha N<U+1ED9>i",2020,2,23,"cdround","https://www.inaturalist.org/observations/39123646","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2574298075","39123646",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.032732,22.48226,"Yuen Long",2020,3,21,"cdround","https://www.inaturalist.org/observations/40803955","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596114061","40803955",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.013932,24.927706,"Taiwan",2020,3,25,"cdround","https://www.inaturalist.org/observations/40683265","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596453037","40683265",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.262855,22.375724,"Sai Kung",2020,3,22,"cdround","https://www.inaturalist.org/observations/77418539","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112830555","77418539",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.027867,22.415621,"Guangdong",2020,4,8,"cdround","https://www.inaturalist.org/observations/41680701","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2597914860","41680701",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.264649,22.374292,"Sai Kung",2020,4,30,"cdround","https://www.inaturalist.org/observations/44437885","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2620050841","44437885",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.569012,22.103845,"Ilhas",2020,4,30,"cdround","https://www.inaturalist.org/observations/44357997","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2620061795","44357997",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",107.030278,20.761111,"H<U+1EA3>i Phong",2020,5,3,"cdround","https://www.inaturalist.org/observations/44706767","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2620160398","44706767",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.779725,24.747434,"Taiwan",2020,5,15,"cdround","https://www.inaturalist.org/observations/46029856","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2626664399","46029856",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.96058,22.543259,"Guangdong",2020,5,15,"cdround","https://www.inaturalist.org/observations/66563958","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3005249896","66563958",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",120.701944,24.168333,"Taichung",2020,6,14,"cdround","https://www.inaturalist.org/observations/49711302","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2802603079","49711302",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.913788,22.223028,"Islands",2020,6,14,"cdround","https://www.inaturalist.org/observations/49690977","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2802874109","49690977",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.822508,24.65453,"Taiwan",2020,6,15,"cdround","https://www.inaturalist.org/observations/50151085","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2803033007","50151085",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",120.640847,24.074397,"Taichung",2020,6,13,"cdround","https://www.inaturalist.org/observations/49724793","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3415776444","49724793",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",118.398228,24.455327,"Fujian",2020,7,2,"cdround","https://www.inaturalist.org/observations/53159785","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2818786435","53159785",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",120.300969,23.204045,"Tainan",2020,7,11,"cdround","https://www.inaturalist.org/observations/63450929","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2963742748","63450929",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.290017,22.255994,"Sai Kung",2020,8,16,"cdround","https://www.inaturalist.org/observations/56726704","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2851035220","56726704",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.787657,24.634876,"Taiwan",2020,8,31,"cdround","https://www.inaturalist.org/observations/58129809","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2859923052","58129809",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.264058,22.3746,"Sai Kung",2020,8,26,"cdround","https://www.inaturalist.org/observations/57882795","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2860164677","57882795",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.813168,24.649798,"Taiwan",2020,8,31,"cdround","https://www.inaturalist.org/observations/58128445","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2860166073","58128445",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.040651,24.813839,"Taiwan",2020,8,22,"cdround","https://www.inaturalist.org/observations/57200761","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2898480481","57200761",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",120.46833,23.801455,"Taiwan",2020,8,26,"","https://www.inaturalist.org/observations/67491310","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3018054864","67491310",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.911934,22.376766,"Islands",2020,8,29,"cdround","https://www.inaturalist.org/observations/58143564","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067592191","58143564",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.844969,22.343771,"Islands",2020,8,29,"cdround,cudc","https://www.inaturalist.org/observations/58143543","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3067622135","58143543",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.094763,22.4232,"Tai Po",2020,8,21,"cdround","https://www.inaturalist.org/observations/57143221","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3070320124","57143221",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.28043,22.250637,"Sai Kung",2020,8,16,"cdround","https://www.inaturalist.org/observations/104761251","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3456608233","104761251",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.179552,22.578,"Yuen Long",2020,9,5,"cdround","https://www.inaturalist.org/observations/58586914","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2862339737","58586914",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.926169,25.019369,"New Taipei",2020,9,4,"cdround","https://www.inaturalist.org/observations/58797682","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2862558018","58797682",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.088688,22.255531,"Sha Tin",2020,9,7,"cdround","https://www.inaturalist.org/observations/58919985","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2862576147","58919985",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.975862,22.241275,"Islands",2020,9,7,"cdround","https://www.inaturalist.org/observations/59206704","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2864789651","59206704",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.946931,22.427047,"Tuen Mun",2020,10,2,"cdround","https://www.inaturalist.org/observations/61468700","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2882959717","61468700",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.005246,22.469278,"Yuen Long",2020,10,1,"cdround","https://www.inaturalist.org/observations/61545223","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2882988817","61545223",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",120.100165,23.10025,"Tainan",2020,10,2,"cdround","https://www.inaturalist.org/observations/61536898","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2883104522","61536898",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.339804,22.954258,"Guangdong",2020,10,6,"cdround","https://www.inaturalist.org/observations/62470614","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2898267030","62470614",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.862579,22.247264,"Islands",2020,10,12,"cdround","https://www.inaturalist.org/observations/62456365","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2898317031","62456365",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",120.129106,23.05482,"Tainan",2020,10,9,"cdround","https://www.inaturalist.org/observations/62177176","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2898337677","62177176",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",116.323934,23.898634,"Guangdong",2020,10,18,"cdround","https://www.inaturalist.org/observations/62878243","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2901592850","62878243",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.728701,24.65862,"Taiwan",2020,10,25,"cdround","https://www.inaturalist.org/observations/63460939","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2963761768","63460939",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.364357,23.186944,"Guangdong",2020,10,11,"","https://www.inaturalist.org/observations/65811644","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3005090555","65811644",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.996965,22.271627,"Islands",2020,10,24,"cdround","https://www.inaturalist.org/observations/72422869","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3070383953","72422869",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.453995,22.543673,"Guangdong",2020,10,29,"cdround","https://www.inaturalist.org/observations/64719990","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3090543894","64719990",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.069613,22.495012,"Yuen Long",2020,10,2,"cdround","https://www.inaturalist.org/observations/119702191","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3859423913","119702191",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.457171,25.098625,"New Taipei",2020,11,22,"cdround","https://www.inaturalist.org/observations/65372422","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2988693620","65372422",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.111498,22.502047,"North",2020,12,7,"cdround","https://www.inaturalist.org/observations/66243697","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2999216925","66243697",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.079046,22.552827,"Guangdong",2020,12,17,"cdround","https://www.inaturalist.org/observations/66686281","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3005112129","66686281",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.264821,22.373964,"Sai Kung",2019,2,4,"cdround","https://www.inaturalist.org/observations/20079037","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1993746108","20079037",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.03402,22.497753,"Yuen Long",2019,3,17,"cdround","https://www.inaturalist.org/observations/21391972","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2028495186","21391972",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",120.628862,23.727314,"Taiwan",2019,3,22,"cdround","https://www.inaturalist.org/observations/21808378","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2235504705","21808378",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.999019,22.533837,"Guangdong",2019,3,1,"cdround","https://www.inaturalist.org/observations/117550333","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3784893185","117550333",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.032056,22.485441,"Yuen Long",2019,4,29,"cdround","https://www.inaturalist.org/observations/24244758","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2239014274","24244758",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.150852,22.470674,"Tai Po",2019,4,26,"cdround","https://www.inaturalist.org/observations/23111414","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2549971061","23111414",NA,NA,NA,NA,NA,NA
"83cbdde7-998f-4354-95de-72d885cc5863","OCCURRENCE","PRESENT","Fowlea flavipunctatus",120.49,22.87,NA,2019,4,22,"",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3774345464",NA,"<U+65B0><U+65D7><U+5C3E><U+6A4B>",NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.032963,22.48794,"Yuen Long",2019,5,11,"cdround","https://www.inaturalist.org/observations/24997585","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2242956740","24997585",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",120.098871,23.090179,"Tainan",2019,5,31,"cdround","https://www.inaturalist.org/observations/26106474","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2465105509","26106474",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",120.1221,23.128051,"Tainan",2019,6,17,"","https://www.inaturalist.org/observations/27993244","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283102402","27993244",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.571372,24.988737,"Taipei",2019,6,22,"cdround","https://www.inaturalist.org/observations/41506082","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2597831459","41506082",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",105.829812,21.06224,"Ha N<U+1ED9>i",2019,6,3,"cdround","https://www.inaturalist.org/observations/26375409","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3044599377","26375409",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",118.246837,24.429193,"Fujian",2019,6,17,"cdround","https://www.inaturalist.org/observations/27151800","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3872909328","27151800",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",109.983114,21.473429,"Guangdong",2019,6,29,"cdround","https://www.inaturalist.org/observations/126799693","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873069320","126799693",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",120.579752,23.993924,"Taiwan",2019,7,4,"cdround","https://www.inaturalist.org/observations/29379036","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2294645146","29379036",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.975349,22.243376,"Islands",2019,7,10,"","https://www.inaturalist.org/observations/41214172","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596296167","41214172",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.265147,22.374431,"Sai Kung",2019,8,28,"cdround","https://www.inaturalist.org/observations/31662192","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2422886504","31662192",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",121.76332,24.721509,"Taiwan",2019,9,14,"cdround","https://www.inaturalist.org/observations/32687320","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2429246729","32687320",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.99163,22.267108,"Islands",2019,9,14,"cdround","https://www.inaturalist.org/observations/32684830","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2447839443","32684830",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.315178,22.95321,"Guangdong",2019,9,29,"cdround","https://www.inaturalist.org/observations/68319684","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3032059260","68319684",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",113.889704,22.896361,"Guangdong",2019,10,15,"cdround","https://www.inaturalist.org/observations/34400894","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2429598562","34400894",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.000541,22.544241,"Guangdong",2019,10,26,"cdround","https://www.inaturalist.org/observations/34903839","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2447941407","34903839",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.050422,22.449677,"Yuen Long",2019,10,29,"cdround","https://www.inaturalist.org/observations/35047981","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2447980602","35047981",NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Fowlea flavipunctatus",114.112437,22.510902,"North",2019,10,30,"cdround","https://www.inaturalist.org/observations/35080005","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2447991214","35080005",NA,NA,NA,NA,NA,NA
