"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","elevation","elevationAccuracy","locality","type","county","continent","preparations"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",129.189163,35.169445,"Busan",2019,9,18,"cdround","https://www.inaturalist.org/observations/32983296","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2447840239","32983296",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",125.946111,37.071944,"Incheon",2019,9,3,"cdround","https://www.inaturalist.org/observations/40894156","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596139449","40894156",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",125.970556,37.0725,"Incheon",2019,9,2,"cdround","https://www.inaturalist.org/observations/40894142","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2596431514","40894142",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",140.085883,36.18676,"Ibaraki",2019,10,20,"cdround","https://www.inaturalist.org/observations/34627821","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2802548520","34627821",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",132.982515,33.658929,"Ehime",2019,10,19,"cdround","https://www.inaturalist.org/observations/105255507","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3457146500","105255507",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",139.225325,35.741376,"Tokyo",2018,4,23,"cdround","https://www.inaturalist.org/observations/12793556","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1880466166","12793556",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.587357,36.741738,"Chungcheongnam-do",2018,6,6,"cdround","https://www.inaturalist.org/observations/13172342","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1850920839","13172342",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.586757,36.742525,"Chungcheongnam-do",2018,6,13,"cdround","https://www.inaturalist.org/observations/13389255","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1913655651","13389255",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",128.14815,37.457906,"Gangwon-do",2018,6,7,"cdround","https://www.inaturalist.org/observations/16579935","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1913680403","16579935",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",128.147686,37.458202,"Gangwon-do",2018,6,7,"cdround","https://www.inaturalist.org/observations/13201054","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1978812893","13201054",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",133.724619,33.611397,"Kochi",2018,6,25,"cdround","https://www.inaturalist.org/observations/13766602","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873270311","13766602",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",133.722,33.623622,"Kochi",2018,6,24,"cdround","https://www.inaturalist.org/observations/13766605","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3873301315","13766605",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",131.8752,42.951277,"Primor'ye",2018,6,4,"cdround","https://www.inaturalist.org/observations/128167465","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3881815679","128167465",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",136.770945,34.460962,"Mie",2018,7,7,"cdround","https://www.inaturalist.org/observations/14413947","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1883539068","14413947",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.583978,36.741092,"Chungcheongnam-do",2018,7,30,"cdround","https://www.inaturalist.org/observations/14925145","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1890064856","14925145",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.436705,33.492281,"Jeju",2018,9,22,"","https://www.inaturalist.org/observations/17930469","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1933571440","17930469",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.305958,37.167552,"Incheon",2018,10,21,"cdround","https://www.inaturalist.org/observations/17812360","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2350302602","17812360",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",129.19194,35.170277,"Busan",2017,5,22,"cdround","https://www.inaturalist.org/observations/6316429","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1677268733","6316429",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",135.968365,34.403582,"Nara",2017,5,25,"cdround","https://www.inaturalist.org/observations/9541960","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1806337855","9541960",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",129.189525,35.169882,"Busan",2017,6,6,"","https://www.inaturalist.org/observations/6520821","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1677269196","6520821",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",129.188772,35.170353,"Busan",2017,6,6,"","https://www.inaturalist.org/observations/6520872","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1677269198","6520872",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",129.188339,35.170834,"Busan",2017,6,6,"cdround","https://www.inaturalist.org/observations/6520892","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1677269200","6520892",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",129.189653,35.169754,"Busan",2017,6,6,"","https://www.inaturalist.org/observations/6520801","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1677269201","6520801",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",129.189612,35.169906,"Busan",2017,6,6,"","https://www.inaturalist.org/observations/6520817","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1978471636","6520817",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.578234,37.490718,"Incheon",2017,8,27,"cdround","https://www.inaturalist.org/observations/8200535","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1668881748","8200535",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",127.333581,36.19227,"Chungcheongnam-do",2017,8,22,"cdround","https://www.inaturalist.org/observations/7645573","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1677273748","7645573",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",128.143501,37.459803,"Gangwon-do",2016,6,17,"cdround","https://www.inaturalist.org/observations/8233807","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1668891247","8233807",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",133.759839,35.182131,"Okayama",2016,6,10,"cdround","https://www.inaturalist.org/observations/65199236","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2988678380","65199236",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",132.814121,42.769191,"Primor'ye",2016,9,22,"cdround","https://www.inaturalist.org/observations/16956687","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1993708635","16956687",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",138.863493,35.095584,"Shizuoka",2016,10,16,"cdround","https://www.inaturalist.org/observations/4377016","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1572331373","4377016",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",128.447069,36.654149,"Gyeongsangbuk-do",2015,7,31,"cdround","https://www.inaturalist.org/observations/91532010","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3337383254","91532010",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",127.210705,36.794796,"Chungcheongnam-do",2015,7,17,"cdround","https://www.inaturalist.org/observations/103446069","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3457054436","103446069",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.640885,36.660295,"Chungcheongnam-do",2015,9,29,"","https://www.inaturalist.org/observations/2010913","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2574045614","2010913",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.732101,34.727867,"Jeollanam-do",2014,6,21,"","https://www.inaturalist.org/observations/747424","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2574197707","747424",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",125.945978,37.078027,"Incheon",2014,9,6,"","https://www.inaturalist.org/observations/1198482","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2573780169","1198482",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",125.953703,37.088186,"Incheon",2014,9,5,"","https://www.inaturalist.org/observations/2011025","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2573965612","2011025",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",127.242862,36.686183,"Chungcheongnam-do",2014,9,28,"cdround","https://www.inaturalist.org/observations/60806606","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2873944959","60806606",NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.263278,33.210694,NA,2013,2,1,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001343405",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",127.798214,36.742678,NA,2013,2,1,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001347658",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",127.4738,35.443117,NA,2013,2,26,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001828524",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",127.600553,36.901217,NA,2013,3,19,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001334403",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.7316,33.397758,NA,2013,3,26,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001334472",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",128.005208,36.838792,NA,2013,3,5,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001347548",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.732639,33.437722,NA,2013,3,26,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001350338",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.644311,33.35685,NA,2013,3,26,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001351333",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",127.448342,35.608531,NA,2013,3,29,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001850444",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",128.136719,36.681869,NA,2013,5,28,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001351314",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",128.4828,37.701825,NA,2013,5,15,"gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001856412",NA,NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",127.342561,36.196417,"Chungcheongnam-do",2013,6,1,"","https://www.inaturalist.org/observations/4639077","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1677264602","4639077",NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",128.149111,37.943722,NA,2013,6,14,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001345488",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",128.267111,37.934,NA,2013,6,16,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001348394",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",128.465392,37.824069,NA,2013,6,24,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001865539",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",128.347667,37.941806,NA,2013,7,16,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001334371",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",128.370194,37.88025,NA,2013,7,17,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001334383",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",128.013806,37.206861,NA,2012,3,21,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001336021",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",128.208222,37.23425,NA,2012,3,21,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001813061",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",128.076028,37.030056,NA,2012,3,8,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001865037",NA,NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.493492,33.446912,"Jeju",2012,5,25,"","https://www.inaturalist.org/observations/2011021","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2573908613","2011021",NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.031536,35.348417,NA,2012,5,24,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001340907",NA,NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",127.222881,36.338221,"Chungcheongnam-do",2012,6,12,"","https://www.inaturalist.org/observations/4636331","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2574216739","4636331",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",125.953757,37.087013,"Incheon",2012,7,23,"","https://www.inaturalist.org/observations/4637003","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2573804644","4637003",NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.151083,35.275867,NA,2012,7,26,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001337995",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.587931,34.214092,NA,2012,8,20,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001325852",NA,NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",128.173547,38.214205,"Gangwon-do",2012,9,22,"cdround","https://www.inaturalist.org/observations/28297805","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2283187551","28297805",NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",128.0175,35.849722,NA,2012,9,17,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001337016",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.051078,34.576781,NA,2012,9,22,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001339917",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.024183,34.630875,NA,2012,9,20,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001805937",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.032422,34.577517,NA,2012,9,22,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001812951",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.350944,33.403694,NA,2011,2,1,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001336928",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.278667,33.258556,NA,2011,2,1,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001337981",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.317028,33.437833,NA,2011,2,1,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001342916",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.307278,33.356611,NA,2011,2,1,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001805918",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.269306,33.336056,NA,2011,2,1,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001864910",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.386278,33.455389,NA,2011,3,24,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001335852",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",127.107539,34.453875,NA,2011,3,25,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001337882",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",127.150908,34.452222,NA,2011,3,10,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001339782",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.850317,34.495353,NA,2011,3,18,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001339783",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",127.046975,34.433989,NA,2011,3,25,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001812823",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.431167,33.403556,NA,2011,3,24,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001818813",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.794006,34.407903,NA,2011,3,18,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001840834",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.384222,33.341694,NA,2011,3,25,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001855981",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",127.190639,34.449475,NA,2011,3,10,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001867750",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.935556,33.429444,NA,2011,4,9,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001325768",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",126.610525,35.976642,NA,2011,4,15,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001333717",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",127.237406,34.232478,NA,2011,4,22,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001339788",NA,NA,NA,NA,NA,NA,NA,NA
"ef6e0754-8bf2-4854-9aa3-3a2a1a90810b","HUMAN_OBSERVATION","PRESENT","Hebius vibakari",127.254936,34.229894,NA,2011,4,22,"cdround,gass84",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3001341718",NA,NA,NA,NA,NA,NA,NA,NA
