"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","continent","county","locality","preparations","type","elevation","elevationAccuracy"
"040c5662-da76-4782-a48e-cdea1892d14c","MATERIAL_SAMPLE","PRESENT","Bungarus fasciatus",108.33,22.84,"Guangxi",2011,7,12,"gass84",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","2249634255","TP-2",NA,NA,"Guangxi",NA,NA,NA,NA
"d8cd16ba-bb74-4420-821e-083f2bac17c2","PRESERVED_SPECIMEN","PRESENT","Bungarus fasciatus",108.330002,22.84,NA,2011,7,11,"gass84","https://www.ebi.ac.uk/ena/browser/view/JN833616","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3346946655","TP-2",NA,NA,"Guang Xi Province",NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bungarus fasciatus",100.029713,20.230041,"Chiang Rai",2011,12,1,"cdround","https://www.inaturalist.org/observations/38009880","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2563610947","38009880",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Bungarus fasciatus",114.21583,22.526781,"North",2008,8,9,"cdround","https://www.inaturalist.org/observations/91091179","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337627807","91091179",NA,NA,NA,NA,NA,NA,NA
"dce00a1f-f6b4-4e11-9771-92c62c40ad80","PRESERVED_SPECIMEN","PRESENT","Bungarus fasciatus",107.9175,21.84961,"Guangxi",2005,4,23,"gass84,colmafu",NA,"http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","686685636","311566","ASIA",NA,"Fulong","ETOH - 1; tissue - 100",NA,NA,NA
"cd875b5a-b3fe-48f2-94c7-371cab1431f3","PRESERVED_SPECIMEN","PRESENT","Bungarus fasciatus",100.906677,22.77998,"Yunnan",2002,6,14,"cdround,gass84,osiic,incomis,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1211766911","41546","ASIA","S. Simao","Simao, 8.8 km W of Simao","Whole specimen (ETOH); Tissue","PhysicalObject",NA,NA
"cd875b5a-b3fe-48f2-94c7-371cab1431f3","PRESERVED_SPECIMEN","PRESENT","Bungarus fasciatus",105.912778,22.628611,"Cao Bang",1998,4,NA,"cdround,gass84,osiic,incomis,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1211749727","35248","ASIA","Nguyen Binh","Quang Thanh Village","Whole specimen (ETOH); Tissue","PhysicalObject",NA,NA
"cd875b5a-b3fe-48f2-94c7-371cab1431f3","PRESERVED_SPECIMEN","PRESENT","Bungarus fasciatus",106.4775,21.212222,"Hia Duong",1998,4,NA,"cdround,gass84,osiic,incomis,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1211749739","35254","ASIA",NA,"Chi Linh vicinity; Hoang Hua Tham Village","Whole specimen (ETOH); Tissue","PhysicalObject",NA,NA
"cd875b5a-b3fe-48f2-94c7-371cab1431f3","PRESERVED_SPECIMEN","PRESENT","Bungarus fasciatus",105.641389,21.454167,"Vinh Phu",1997,5,NA,"cdround,gass84,osiic,incomis,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1211746675","32409","ASIA",NA,"Tam Dao","Whole specimen (ETOH)","PhysicalObject",NA,NA
"cd875b5a-b3fe-48f2-94c7-371cab1431f3","PRESERVED_SPECIMEN","PRESENT","Bungarus fasciatus",105.411111,22.365,"Tuyen Quang",1996,6,NA,"cdround,gass84,osiic,incomis,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1211745335","30796","ASIA",NA,"Pac Ban; Na Hang Nature Reserve","Whole specimen (ETOH); Tissue","PhysicalObject",NA,NA
"cd875b5a-b3fe-48f2-94c7-371cab1431f3","PRESERVED_SPECIMEN","PRESENT","Bungarus fasciatus",105.634167,22.4175,"Bac Thai",1995,5,NA,"cdround,gass84,osiic,incomis,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1211745485","30947","ASIA",NA,"Ba Be National Park","Whole specimen (ETOH); Tissue","PhysicalObject",NA,NA
"cd875b5a-b3fe-48f2-94c7-371cab1431f3","PRESERVED_SPECIMEN","PRESENT","Bungarus fasciatus",105.924444,20.335556,"Ninh Binh",1994,11,2,"cdround,gass84,osiic,incomis,inmafu",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1211740610","25681","ASIA",NA,"10.53 km NW of Ninh Binh","Whole specimen (ETOH); Tissue","PhysicalObject",NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Bungarus fasciatus",113.874209,22.219173,"Hong Kong",1990,8,12,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-176042","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476711771","R-176042","ASIA","New Territories","Keung Shan","whole animal (ethanol)",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Bungarus fasciatus",113.94268,22.287869,"Hong Kong",1987,3,21,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-172565","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476699871","R-172565","ASIA","New Territories","Hong Kong,Lantau,1km S. Tung Chung","whole animal (ethanol)",NA,NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Bungarus fasciatus",113.929039,22.228959,"Hong Kong",1984,1,1,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-177110","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476698858","R-177110","ASIA",NA,"Lantau, Ma Po Ping","whole animal (ethanol)",NA,NA,NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Bungarus fasciatus",114.144525,22.291667,"Hong Kong",1941,2,23,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543719824","12922","ASIA",NA,NA,"Alcohol","PhysicalObject",NA,NA
"4bfac3ea-8763-4f4b-a71a-76a6f5f243d3","PRESERVED_SPECIMEN","PRESENT","Bungarus fasciatus",121.469969,31.654042,NA,1922,1,1,"colmafu,inmafu","http://mczbase.mcz.harvard.edu/guid/MCZ:Herp:R-16733","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","476494771","R-16733","ASIA",NA,"China,SE Yunnan,Hokeo","whole animal (ethanol)",NA,NA,NA
"cece4fc2-1fec-4bb5-a335-7252548e3f0b","PRESERVED_SPECIMEN","PRESENT","Bungarus fasciatus",114.109483,22.396436,"Hong Kong",NA,NA,NA,"cdround",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","543742505","7236","ASIA",NA,"Hong Kong","Alcohol","PhysicalObject",NA,NA
