"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","county","type"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.520659,35.347966,"Kanagawa",2021,4,30,"cdround","https://www.inaturalist.org/observations/75846049","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3112535611","75846049",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.474672,35.557136,"Tokyo",2021,4,28,"cdround","https://www.inaturalist.org/observations/79378709","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3118299565","79378709",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.505026,35.546543,"Tokyo",2021,4,30,"cdround","https://www.inaturalist.org/observations/79453880","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3118488600","79453880",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",137.195192,35.029178,"Aichi",2021,5,1,"cdround","https://www.inaturalist.org/observations/76075937","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3112546923","76075937",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.453299,35.554109,"Tokyo",2021,5,6,"cdround","https://www.inaturalist.org/observations/79589157","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3118492773","79589157",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.50145,35.470909,"Tokyo",2021,5,14,"cdround","https://www.inaturalist.org/observations/80049196","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3124617498","80049196",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.518763,35.524192,"Tokyo",2021,5,9,"cdround","https://www.inaturalist.org/observations/79612736","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3124669621","79612736",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.649934,35.321337,"Kanagawa",2021,5,24,"cdround","https://www.inaturalist.org/observations/80036181","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3124725939","80036181",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.693777,35.284306,"Kanagawa",2021,5,23,"cdround","https://www.inaturalist.org/observations/79883496","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3124737744","79883496",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.484657,35.503573,"Tokyo",2021,5,8,"cdround","https://www.inaturalist.org/observations/79609477","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3124830565","79609477",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.474977,35.533926,"Tokyo",2021,5,29,"cdround","https://www.inaturalist.org/observations/81096567","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302213566","81096567",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.011335,35.264862,"Kanagawa",2021,5,30,"cdround","https://www.inaturalist.org/observations/80850862","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","3302352474","80850862",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.505817,35.535749,"Tokyo",2021,5,24,"cdround","https://www.inaturalist.org/observations/80426166","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330421443","80426166",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.52297,35.547882,"Tokyo",2021,5,31,"cdround","https://www.inaturalist.org/observations/81242564","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330436449","81242564",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.450488,35.513045,"Tokyo",2021,5,20,"cdround","https://www.inaturalist.org/observations/80220894","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330774443","80220894",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.649038,35.321029,"Kanagawa",2021,6,8,"cdround","https://www.inaturalist.org/observations/82117816","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3301857877","82117816",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.64897,35.32098,"Kanagawa",2021,6,9,"cdround","https://www.inaturalist.org/observations/82248937","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3302317710","82248937",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.474992,35.416593,"Tokyo",2021,6,3,"cdround","https://www.inaturalist.org/observations/81532554","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3314182484","81532554",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.474386,35.586757,"Tokyo",2021,6,18,"cdround","https://www.inaturalist.org/observations/83869069","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3314413042","83869069",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.593587,35.444294,"Tokyo",2021,6,15,"cdround","https://www.inaturalist.org/observations/83234200","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3314502533","83234200",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.570573,35.586618,"Tokyo",2021,6,22,"cdround","https://www.inaturalist.org/observations/84525503","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3320852783","84525503",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.55388,35.425074,"Kanagawa",2021,6,26,"cdround","https://www.inaturalist.org/observations/84535217","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3321181775","84535217",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.534104,35.491706,"Tokyo",2021,6,28,"cdround","https://www.inaturalist.org/observations/85847461","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3328040610","85847461",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.419964,35.583499,"Tokyo",2021,6,26,"cdround","https://www.inaturalist.org/observations/85312550","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330489485","85312550",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.569712,35.441505,"Tokyo",2021,6,8,"cdround","https://www.inaturalist.org/observations/82214218","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330623465","82214218",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",136.058931,36.001756,"Fukui",2021,6,30,"cdround","https://www.inaturalist.org/observations/87914568","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330626279","87914568",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.470256,35.493569,"Tokyo",2021,6,21,"cdround","https://www.inaturalist.org/observations/84517020","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330648504","84517020",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.458996,35.43016,"Tokyo",2021,6,12,"cdround","https://www.inaturalist.org/observations/82758959","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330753463","82758959",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.49296,35.494766,"Tokyo",2021,6,24,"cdround","https://www.inaturalist.org/observations/85179794","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330761524","85179794",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",136.981108,35.162589,"Aichi",2021,6,6,"cdround","https://www.inaturalist.org/observations/116207211","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772535417","116207211",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.459582,35.635522,"Tokyo",2021,7,11,"cdround","https://www.inaturalist.org/observations/86529264","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","3327694951","86529264",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.508423,35.473237,"Tokyo",2021,7,7,"cdround","https://www.inaturalist.org/observations/87657882","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330494076","87657882",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.569847,35.419583,"Tokyo",2021,7,6,"cdround","https://www.inaturalist.org/observations/87484167","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330518877","87484167",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.423008,35.4174,"Tokyo",2021,7,10,"cdround","https://www.inaturalist.org/observations/87963327","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330656311","87963327",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.428438,35.484207,"Tokyo",2021,7,5,"cdround","https://www.inaturalist.org/observations/87352579","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330738746","87352579",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",141.345655,42.994296,"Hokkaido",2021,7,23,"cdround","https://www.inaturalist.org/observations/88384113","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333086844","88384113",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",137.420381,34.909344,"Aichi",2021,7,23,"cdround","https://www.inaturalist.org/observations/88221808","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333101660","88221808",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",140.377784,35.347091,"Chiba",2021,7,12,"cdround","https://www.inaturalist.org/observations/88335448","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333150804","88335448",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.541444,35.54006,"Tokyo",2021,7,13,"cdround","https://www.inaturalist.org/observations/88326750","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333400752","88326750",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.366333,35.640472,"Tokyo",2021,7,31,"cdround","https://www.inaturalist.org/observations/89296766","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3335322837","89296766",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.474585,35.557119,"Tokyo",2021,7,25,"cdround","https://www.inaturalist.org/observations/90731494","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3343724655","90731494",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.474661,35.557154,"Tokyo",2021,7,26,"cdround","https://www.inaturalist.org/observations/91123874","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3343927712","91123874",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.512191,35.531046,"Tokyo",2021,7,27,"cdround","https://www.inaturalist.org/observations/91206925","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3343932699","91206925",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.492768,35.535769,"Kanagawa",2021,7,18,"cdround","https://www.inaturalist.org/observations/89980704","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3408004505","89980704",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.523938,35.507817,"Tokyo",2021,7,31,"cdround","https://www.inaturalist.org/observations/91224752","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3408128495","91224752",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.532446,35.411089,"Tokyo",2021,7,29,"cdround","https://www.inaturalist.org/observations/91222311","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415370690","91222311",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.568533,35.577316,"Tokyo",2021,7,24,"cdround","https://www.inaturalist.org/observations/90711723","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415372755","90711723",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.47428,35.566542,"Tokyo",2021,7,26,"cdround","https://www.inaturalist.org/observations/91123868","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415399826","91123868",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.495517,35.417999,"Tokyo",2021,7,23,"cdround","https://www.inaturalist.org/observations/90532573","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415466808","90532573",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.473045,35.597288,"Tokyo",2021,7,16,"cdround","https://www.inaturalist.org/observations/89711079","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415494772","89711079",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.436601,35.523951,"Tokyo",2021,7,21,"cdround","https://www.inaturalist.org/observations/90337747","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415948798","90337747",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",137.034405,34.725562,"Aichi",2021,7,22,"cdround","https://www.inaturalist.org/observations/91122052","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3743001366","91122052",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.210091,35.522023,"Kanagawa",2021,8,1,"cdround","https://www.inaturalist.org/observations/89599542","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3335098104","89599542",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.51589,35.58117,"Tokyo",2021,8,6,"cdround","https://www.inaturalist.org/observations/91720686","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3337822753","91720686",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.443355,35.45283,"Tokyo",2021,8,10,"cdround","https://www.inaturalist.org/observations/91940468","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3343770975","91940468",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.588521,35.46888,"Tokyo",2021,8,5,"cdround","https://www.inaturalist.org/observations/91510127","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3343807607","91510127",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.511076,35.72697,"Tokyo",2021,8,21,"cdround","https://www.inaturalist.org/observations/91928023","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3343834005","91928023",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.43102,35.402221,"Tokyo",2021,8,21,"cdround","https://www.inaturalist.org/observations/92229533","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3343934448","92229533",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.697528,35.225213,"Kanagawa",2021,8,31,"cdround","https://www.inaturalist.org/observations/93098261","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355391344","93098261",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.411872,35.579569,"Tokyo",2021,8,24,"cdround","https://www.inaturalist.org/observations/95366604","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384801538","95366604",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.448261,35.429231,"Tokyo",2021,8,25,"cdround","https://www.inaturalist.org/observations/95474673","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384982593","95474673",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.580336,35.451829,"Tokyo",2021,8,28,"cdround","https://www.inaturalist.org/observations/95629772","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3385028746","95629772",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.526117,35.530704,"Tokyo",2021,8,31,"cdround","https://www.inaturalist.org/observations/97143815","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3385042291","97143815",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.521305,35.494216,"Tokyo",2021,8,23,"cdround","https://www.inaturalist.org/observations/95363851","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3385110459","95363851",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.4565,35.564458,"Tokyo",2021,8,27,"cdround","https://www.inaturalist.org/observations/95622277","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3385110721","95622277",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.420269,35.402892,"Tokyo",2021,8,18,"cdround","https://www.inaturalist.org/observations/92075422","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3407894503","92075422",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.444842,35.485317,"Tokyo",2021,8,12,"cdround","https://www.inaturalist.org/observations/92038803","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3407904510","92038803",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.492403,35.481675,"Tokyo",2021,8,12,"cdround","https://www.inaturalist.org/observations/92038810","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3407932534","92038810",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.562034,35.497103,"Tokyo",2021,8,4,"cdround","https://www.inaturalist.org/observations/91387682","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3408029499","91387682",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.423987,35.516972,"Tokyo",2021,8,11,"cdround","https://www.inaturalist.org/observations/91944181","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3408158524","91944181",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.432085,35.532227,"Tokyo",2021,8,3,"cdround","https://www.inaturalist.org/observations/91368474","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415823813","91368474",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",136.228282,35.808576,"Fukui",2021,8,1,"cdround","https://www.inaturalist.org/observations/89416869","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415846853","89416869",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.64999,35.321207,"Kanagawa",2021,9,7,"cdround","https://www.inaturalist.org/observations/93956479","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355234235","93956479",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",137.054214,35.220312,"Aichi",2021,9,6,"cdround","https://www.inaturalist.org/observations/93826963","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3355418115","93826963",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.62541,35.765342,"Saitama",2021,9,12,"cdround","https://www.inaturalist.org/observations/94546130","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3383991586","94546130",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",137.619225,35.604072,"Nagano",2021,9,6,"cdround","https://www.inaturalist.org/observations/95519124","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3384132700","95519124",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.60817,35.3419,"Kanagawa",2021,9,19,"","https://www.inaturalist.org/observations/95370386","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384419479","95370386",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.609153,35.342314,"Kanagawa",2021,9,13,"cdround","https://www.inaturalist.org/observations/94682343","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3384820766","94682343",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.46135,35.47845,"Tokyo",2021,9,10,"cdround","https://www.inaturalist.org/observations/98088830","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391423175","98088830",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.526577,35.448198,"Tokyo",2021,9,7,"cdround","https://www.inaturalist.org/observations/98001081","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3391520127","98001081",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.481706,35.590287,"Tokyo",2021,9,19,"cdround","https://www.inaturalist.org/observations/100992860","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415525930","100992860",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.428923,35.435643,"Tokyo",2021,9,20,"cdround","https://www.inaturalist.org/observations/101053075","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415627913","101053075",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.421537,35.527126,"Tokyo",2021,9,15,"cdround","https://www.inaturalist.org/observations/100647046","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415852797","100647046",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.417859,35.481569,"Tokyo",2021,9,15,"cdround","https://www.inaturalist.org/observations/100647052","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415866800","100647052",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.422862,35.463372,"Tokyo",2021,9,13,"cdround","https://www.inaturalist.org/observations/100577885","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415936048","100577885",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.46937,35.584932,"Tokyo",2021,9,13,"cdround","https://www.inaturalist.org/observations/100577888","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415939093","100577888",NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Plestiodon finitimus",139.594236,35.414621,"Kanagawa",2021,9,11,"cdround","https://www.inaturalist.org/observations/100468517","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3415946277","100468517",NA,NA,NA
