"datasetKey","basisOfRecord","occurrenceStatus","species","decimalLongitude","decimalLatitude","stateProvince","year","month","day","issues","references","license","geodeticDatum","gbifID","catalogNumber","locality","type","elevation","elevationAccuracy","continent","preparations","county"
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",136.860503,34.963903,"Aichi",2019,6,14,"cdround","https://www.inaturalist.org/observations/89127393","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3333478579","89127393",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",139.742009,35.715903,"Tokyo",2019,7,25,"cdround","https://www.inaturalist.org/observations/29501741","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2294675401","29501741",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",139.67761,35.695184,"Tokyo",2019,7,25,"cdround","https://www.inaturalist.org/observations/29503149","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2883151334","29503149",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",133.85102,33.830424,"Tokushima",2019,7,20,"cdround","https://www.inaturalist.org/observations/89405921","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3335169944","89405921",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",139.775416,35.55649,"Kanagawa",2019,8,6,"cdround","https://www.inaturalist.org/observations/30298320","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2331932328","30298320",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",139.479646,35.79843,"Saitama",2019,8,18,"cdround","https://www.inaturalist.org/observations/31057395","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2366082825","31057395",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",138.914838,34.652957,"Shizuoka",2019,8,21,"cdround","https://www.inaturalist.org/observations/32194838","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2422929052","32194838",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",139.773522,35.713229,"Tokyo",2019,8,18,"cdround","https://www.inaturalist.org/observations/38767171","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2574007388","38767171",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",132.376002,34.352403,"Hiroshima",2019,8,10,"cdround","https://www.inaturalist.org/observations/38722805","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2574147379","38722805",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",134.048614,33.556417,"Kochi",2019,9,11,"cdround","https://www.inaturalist.org/observations/32522113","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2423017010","32522113",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",130.335486,33.578614,"Fukuoka",2019,9,2,"cdround","https://www.inaturalist.org/observations/37024468","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2543032358","37024468",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",121.537009,31.042679,"Shanghai",2019,10,2,"cdround","https://www.inaturalist.org/observations/33750548","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2429344084","33750548",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",121.40088,31.070813,"Shanghai",2019,10,2,"cdround","https://www.inaturalist.org/observations/33750566","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2429345903","33750566",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",139.690425,35.687423,"Tokyo",2019,10,4,"cdround","https://www.inaturalist.org/observations/36346601","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2465341870","36346601",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",132.564059,32.964266,"Ehime",2019,10,10,"cdround","https://www.inaturalist.org/observations/105233157","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3456324040","105233157",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",135.68053,34.991219,"Kyoto",2019,12,30,"cdround","https://www.inaturalist.org/observations/37100883","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2980784352","37100883",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",136.613918,35.524582,"Gifu",2018,4,16,"cdround","https://www.inaturalist.org/observations/11152779","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1839209109","11152779",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",136.655405,36.560084,"Ishikawa",2018,4,13,"cdround","https://www.inaturalist.org/observations/10852096","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1901026062","10852096",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",133.063685,33.984021,"Ehime",2018,5,27,"cdround","https://www.inaturalist.org/observations/13003683","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1848784860","13003683",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",133.723553,33.619665,"Kochi",2018,6,4,"cdround","https://www.inaturalist.org/observations/13137926","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1850913214","13137926",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",133.714617,33.616346,"Kochi",2018,6,8,"cdround","https://www.inaturalist.org/observations/13415918","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1850982457","13415918",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",133.71685,33.61773,"Kochi",2018,6,14,"cdround","https://www.inaturalist.org/observations/13443027","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1850987668","13443027",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",139.591001,35.537687,"Kanagawa",2018,6,24,"cdround","https://www.inaturalist.org/observations/13734520","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1880557603","13734520",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",117.068611,36.626944,"Shandong",2018,6,28,"cdround","https://www.inaturalist.org/observations/16588825","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1914199862","16588825",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",136.945704,35.090477,"Aichi",2018,9,13,"cdround","https://www.inaturalist.org/observations/25100104","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2242985494","25100104",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",139.520977,35.395513,"Kanagawa",2018,9,24,"cdround","https://www.inaturalist.org/observations/19584914","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","3070564523","19584914",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",139.724949,35.698469,"Tokyo",2018,9,7,"cdround","https://www.inaturalist.org/observations/83362782","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3307474132","83362782",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",113.076073,28.799397,"Hunan",2018,9,8,"cdround","https://www.inaturalist.org/observations/16309159","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3759160331","16309159",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",113.07032,28.791649,"Hunan",2018,9,28,"cdround","https://www.inaturalist.org/observations/16981558","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3772791318","16981558",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.074625,35.219608,"Busan",2018,10,9,"","https://www.inaturalist.org/observations/66276747","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2999125940","66276747",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",135.527985,34.635513,"Osaka",2018,11,25,"cdround","https://www.inaturalist.org/observations/18672047","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1948742706","18672047",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",139.553304,35.313046,"Kanagawa",2018,12,2,"cdround","https://www.inaturalist.org/observations/30673093","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2350393715","30673093",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",138.758169,35.502049,"Yamanashi",2017,2,17,"cdround","https://www.inaturalist.org/observations/82998793","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","3330491468","82998793",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",128.971944,35.048889,"Busan",2017,4,8,"cdround","https://www.inaturalist.org/observations/5778068","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1500254598","5778068",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.024167,35.114444,"Busan",2017,4,9,"cdround","https://www.inaturalist.org/observations/5778055","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1500254617","5778055",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",128.971888,35.048878,"Busan",2017,4,8,"cdround","https://www.inaturalist.org/observations/5778054","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1500254619","5778054",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",128.971683,35.048904,"Busan",2017,4,8,"cdround","https://www.inaturalist.org/observations/5778058","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1500254622","5778058",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.004464,35.086998,"Busan",2017,4,8,"cdround","https://www.inaturalist.org/observations/5778056","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1500254645","5778056",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",128.968056,35.048056,"Busan",2017,4,8,"cdround","https://www.inaturalist.org/observations/5778065","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1500254651","5778065",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",128.971694,35.048919,"Busan",2017,4,8,"cdround","https://www.inaturalist.org/observations/5778057","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1500254684","5778057",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",128.573714,35.203905,"Gyeongsangnam-do",2017,4,16,"cdround","https://www.inaturalist.org/observations/5778629","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1500254731","5778629",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",128.573711,35.203544,"Gyeongsangnam-do",2017,4,16,"cdround","https://www.inaturalist.org/observations/5778630","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1500254808","5778630",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",126.39107,34.791582,"Jeollanam-do",2017,4,15,"cdround","https://www.inaturalist.org/observations/5780241","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1500255291","5780241",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",126.389903,34.787937,"Jeollanam-do",2017,4,15,"cdround","https://www.inaturalist.org/observations/5780238","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1500255295","5780238",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",126.389903,34.787913,"Jeollanam-do",2017,4,15,"cdround","https://www.inaturalist.org/observations/5780239","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1500255309","5780239",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",126.391128,34.791159,"Jeollanam-do",2017,4,15,"cdround","https://www.inaturalist.org/observations/5780240","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1500255310","5780240",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.025579,35.107577,"Busan",2017,4,20,"cdround","https://www.inaturalist.org/observations/5882841","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1500289811","5882841",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.034167,35.106667,"Incheon",2017,4,19,"cdround","https://www.inaturalist.org/observations/5882840","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1500289829","5882840",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.031111,35.113056,"Busan",2017,4,19,"cdround","https://www.inaturalist.org/observations/5882842","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1500289831","5882842",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.291431,34.201923,"Nagasaki",2017,4,22,"cdround","https://www.inaturalist.org/observations/5931387","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1500305686","5931387",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.326248,34.642247,"Nagasaki",2017,4,22,"cdround","https://www.inaturalist.org/observations/5931386","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1500305703","5931386",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.398178,34.639252,"Nagasaki",2017,4,22,"cdround","https://www.inaturalist.org/observations/5931388","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1500305713","5931388",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.036944,35.113056,"Busan",2017,4,19,"cdround","https://www.inaturalist.org/observations/5882843","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586092076","5882843",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",126.38872,34.788449,"Jeollanam-do",2017,4,25,"","https://www.inaturalist.org/observations/5950713","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586092285","5950713",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",126.388752,34.788466,"Jeollanam-do",2017,4,27,"","https://www.inaturalist.org/observations/5978857","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586092391","5978857",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",126.38873,34.788484,"Jeollanam-do",2017,4,30,"","https://www.inaturalist.org/observations/6020062","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586092579","6020062",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",126.388725,34.78851,"Jeollanam-do",2017,5,5,"","https://www.inaturalist.org/observations/6108104","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1562898732","6108104",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",121.437364,31.139944,"Shanghai",2017,5,20,"cdround","https://www.inaturalist.org/observations/17403602","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1920840499","17403602",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.092258,35.202111,"Busan",2017,6,12,"cdround","https://www.inaturalist.org/observations/6677107","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586094880","6677107",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.021288,35.079926,"Busan",2017,6,12,"cdround","https://www.inaturalist.org/observations/6677128","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586094881","6677128",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",128.994535,35.102143,"Busan",2017,6,14,"cdround","https://www.inaturalist.org/observations/6677163","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586094882","6677163",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.010595,35.097453,"Busan",2017,6,12,"cdround","https://www.inaturalist.org/observations/6677159","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586094883","6677159",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.091179,35.208845,"Busan",2017,6,12,"","https://www.inaturalist.org/observations/6676910","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586094884","6676910",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.091917,35.209968,"Busan",2017,6,12,"cdround","https://www.inaturalist.org/observations/6677113","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586094885","6677113",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",129.093658,35.201795,"Busan",2017,6,12,"cdround","https://www.inaturalist.org/observations/6676940","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586094887","6676940",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",128.964224,35.092241,"Busan",2017,6,14,"cdround","https://www.inaturalist.org/observations/6677166","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1586094895","6677166",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",126.390275,34.78929,"Jeollanam-do",2017,7,15,"","https://www.inaturalist.org/observations/7072789","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586098620","7072789",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",126.390426,34.789294,"Jeollanam-do",2017,7,23,"","https://www.inaturalist.org/observations/7285425","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1586112490","7285425",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",133.236008,34.843797,"Hiroshima",2016,5,30,"cdround","https://www.inaturalist.org/observations/3867468","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1315051673","3867468",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",135.77162,35.009142,"Kyoto",2016,6,8,"","https://www.inaturalist.org/observations/34949448","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2447953220","34949448",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",126.39125,34.789082,"Jeollanam-do",2016,8,27,"cdround","https://www.inaturalist.org/observations/3972298","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1305164886","3972298",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",121.404542,31.200625,"Shanghai",2016,8,19,"cdround","https://www.inaturalist.org/observations/30235792","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","2331913095","30235792",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",139.87843,35.659703,"Tokyo",2016,9,9,"cdround","https://www.inaturalist.org/observations/4076901","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1315057365","4076901",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",128.981348,35.19392,"Busan",2016,9,25,"cdround","https://www.inaturalist.org/observations/4197102","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1323007516","4197102",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",128.967224,35.113888,"Busan",2016,9,24,"cdround","https://www.inaturalist.org/observations/4197091","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1323007608","4197091",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",133.701531,33.568804,"Kochi",2015,4,16,"","https://www.inaturalist.org/observations/73833389","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","3090655707","73833389",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",133.488564,33.548532,"Kochi",2015,4,22,"cdround","https://www.inaturalist.org/observations/73837141","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","3090746714","73837141",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",133.488658,33.550171,"Kochi",2015,4,14,"cdround","https://www.inaturalist.org/observations/73725411","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","3090959546","73725411",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",133.703833,33.568639,"Kochi",2015,6,17,"","https://www.inaturalist.org/observations/75349854","http://creativecommons.org/publicdomain/zero/1.0/legalcode","WGS84","3109171160","75349854",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",135.13526,34.676371,"Hyogo",2015,9,27,"","https://www.inaturalist.org/observations/2032708","http://creativecommons.org/licenses/by/4.0/legalcode","WGS84","1143560209","2032708",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",131.708205,33.483862,"Oita",2015,11,16,"cdround","https://www.inaturalist.org/observations/2389162","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1249275966","2389162",NA,NA,NA,NA,NA,NA,NA
"50c9509d-22c7-4a22-a47d-8c48425ef4a7","HUMAN_OBSERVATION","PRESENT","Gekko japonicus",138.383085,34.97712,"Shizuoka",2014,6,23,"cdround","https://www.inaturalist.org/observations/16463414","http://creativecommons.org/licenses/by-nc/4.0/legalcode","WGS84","1913193520","16463414",NA,NA,NA,NA,NA,NA,NA
